0,1,2,0.04,0.09
85,1,1,0.17,0.03
86,1,1,0.1,0.03
87,1,1,0.19,0.03
88,1,1,0.12,0.03
89,1,1,0.14,0.03
90,1,1,0.1,0.03
91,1,1,0.14,0.03
92,1,1,0.18,0.03
93,1,1,0.17,0.03
94,1,1,0.17,0.03
95,1,1,0.17,0.15
96,1,1,0.12,0.03
97,1,1,0.14,0.06
98,1,2,0.04,0.06
99,1,1,0.19,0.03
100,1,2,0.04,0.06
101,1,1,0.16,0.03
102,1,1,0.11,0.03
103,1,1,0.12,0.03
104,1,1,0.11,0.03
105,1,1,0.1,0.03
106,1,1,0.11,0.15
107,1,1,0.14,0.03
108,1,1,0.14,0.03
109,1,1,0.15,0.03
110,1,1,0.13,0.03
111,1,1,0.11,0.03
112,1,1,0.15,0.03
113,1,1,0.16,0.03
114,1,1,0.14,0.03
115,1,1,0.09,0.03
116,1,1,0.14,0.03
117,1,1,0.07,0.03
118,1,1,0.14,0.03
119,1,1,0.14,0.03
120,1,1,0.07,0.03
121,1,1,0.1,0.03
122,1,1,0.08,0.03
123,1,1,0.08,0.03
124,1,2,0.04,0.09
125,1,2,0.04,0.06
126,1,2,0.04,0.09
127,1,2,0.04,0.06
128,1,2,0.04,0.12
129,1,2,0.04,0.09
130,1,2,0.04,0.09
131,1,2,0.04,0.12
132,1,1,0.07,0.03
133,1,2,0.03,0.06
134,1,2,0.04,0.09
135,1,2,0.04,0.15
136,1,2,0.04,0.09
137,1,2,0.04,0.06
138,1,2,0.04,0.09
139,1,2,0.04,0.12
140,1,2,0.04,0.09
141,1,2,0.04,0.15
142,1,2,0.04,0.06
143,1,2,0.04,0.06
144,1,1,0.08,0.03
145,1,1,0.07,0.03
146,1,1,0.08,0.06
147,1,2,0.04,0.09
148,1,2,0.04,0.09
149,1,2,0.04,0.06
150,1,1,0.16,0.03
151,1,2,0.04,0.06
152,1,2,0.04,0.12
153,1,2,0.04,0.06
154,1,2,0.03,0.06
155,1,2,0.04,0.06
156,1,2,0.03,0.06
157,1,2,0.04,0.09
158,1,1,0.14,0.03
159,1,1,0.16,0.03
160,1,1,0.2,0.03
161,1,1,0.15,0.03
162,1,1,0.16,0.03
163,1,1,0.09,0.03
164,1,1,0.15,0.03
165,1,1,0.16,0.03
166,1,1,0.14,0.03
167,1,1,0.16,0.03
168,1,1,0.12,0.03
169,1,1,0.12,0.03
170,1,1,0.11,0.03
171,1,2,0.04,0.06
172,1,2,0.04,0.06
173,1,2,0.04,0.09
174,1,1,0.12,0.03
175,1,2,0.04,0.06
176,1,2,0.03,0.06
177,1,2,0.03,0.06
178,1,1,0.12,0.03
179,1,2,0.04,0.06
180,1,1,0.2,0.03
181,1,2,0.04,0.15
182,1,1,0.2,0.12
183,1,2,0.04,0.06
184,1,2,0.04,0.06
185,1,2,0.04,0.09
186,1,2,0.04,0.12
187,1,2,0.04,0.06
188,1,2,0.04,0.09
189,1,2,0.04,0.06
190,1,2,0.04,0.06
191,1,2,0.04,0.06
192,1,2,0.04,0.06
193,1,1,0.1,0.03
194,1,1,0.12,0.03
195,1,1,0.18,0.03
196,1,2,0.04,0.12
197,1,1,0.14,0.03
198,1,2,0.04,0.06
199,1,1,0.16,0.03
200,1,2,0.04,0.06
201,1,1,0.14,0.03
202,1,1,0.13,0.03
203,1,1,0.16,0.03
204,1,1,0.21,0.03
205,1,1,0.11,0.03
206,1,1,0.12,0.03
207,1,1,0.17,0.03
208,1,1,0.19,0.03
209,1,1,0.13,0.03
210,1,1,0.11,0.03
211,1,1,0.11,0.03
212,1,1,0.2,0.03
213,1,1,0.12,0.03
214,1,1,0.11,0.03
215,1,2,0.04,0.12
216,1,2,0.03,0.06
217,1,2,0.04,0.06
218,1,2,0.04,0.09
219,1,2,0.03,0.06
220,1,2,0.03,0.06
221,1,2,0.04,0.09
222,1,2,0.04,0.06
223,1,2,0.04,0.18
224,1,2,0.04,0.09
225,1,2,0.04,0.09
226,1,1,0.15,0.03
227,1,2,0.04,0.06
228,1,2,0.04,0.09
229,1,2,0.04,0.09
230,1,2,0.04,0.09
231,1,2,0.04,0.09
232,1,1,0.17,0.03
233,1,2,0.04,0.06
234,1,1,0.07,0.03
235,1,1,0.07,0.03
236,1,1,0.07,0.03
237,1,1,0.07,0.03
238,1,2,0.04,0.18
239,1,2,0.04,0.06
240,1,2,0.04,0.09
241,1,2,0.03,0.06
242,1,2,0.03,0.06
243,1,1,0.2,0.09
244,1,2,0.04,0.06
245,1,2,0.04,0.06
246,1,2,0.04,0.09
247,1,2,0.04,0.15
248,1,2,0.04,0.06
249,1,2,0.03,0.09
250,1,2,0.04,0.09
251,1,2,0.03,0.06
252,1,2,0.04,0.06
253,1,2,0.04,0.06
254,1,2,0.04,0.06
255,1,1,0.14,0.03
256,1,2,0.04,0.21
257,1,2,0.04,0.06
258,1,2,0.04,0.09
259,1,1,0.24,0.03
260,1,2,0.04,0.06
261,1,2,0.04,0.06
262,1,2,0.06,0.18
263,1,2,0.04,0.06
264,1,1,0.14,0.03
265,1,1,0.08,0.03
266,1,2,0.04,0.09
267,1,1,0.1,0.03
268,1,2,0.04,0.06
269,1,2,0.04,0.09
270,1,1,0.1,0.15
271,1,1,0.08,0.03
272,1,1,0.12,0.03
273,1,2,0.03,0.06
274,1,2,0.04,0.12
275,1,2,0.03,0.06
276,1,2,0.04,0.09
277,1,2,0.04,0.12
278,1,1,0.08,0.03
279,1,2,0.03,0.06
280,1,2,0.04,0.06
281,1,2,0.04,0.09
282,1,1,0.13,0.15
283,1,1,0.11,0.03
284,1,1,0.08,0.03
285,1,1,0.08,0.03
286,1,2,0.03,0.06
287,1,2,0.04,0.06
288,1,2,0.04,0.09
289,1,2,0.04,0.06
290,1,1,0.09,0.03
291,1,2,0.04,0.09
292,1,2,0.04,0.06
293,1,2,0.04,0.12
294,1,2,0.04,0.06
295,1,2,0.04,0.06
296,1,2,0.04,0.06
297,1,2,0.04,0.09
298,1,2,0.04,0.09
299,1,1,0.12,0.03
300,1,1,0.06,0.03
301,1,2,0.03,0.06
302,1,2,0.03,0.06
303,1,1,0.07,0.03
304,1,2,0.04,0.06
305,1,2,0.04,0.06
306,1,2,0.04,0.06
307,1,2,0.04,0.06
308,1,2,0.04,0.06
309,1,2,0.03,0.06
310,1,2,0.04,0.06
311,1,1,0.15,0.03
312,1,2,0.04,0.06
313,1,2,0.04,0.06
314,1,1,0.11,0.03
315,1,2,0.04,0.12
316,1,2,0.04,0.06
317,1,2,0.04,0.09
318,1,1,0.16,0.03
319,1,2,0.03,0.06
320,1,2,0.04,0.06
321,1,2,0.04,0.06
322,1,1,0.18,0.03
323,1,1,0.16,0.03
324,1,2,0.03,0.06
325,1,2,0.04,0.18
326,1,1,0.13,0.03
327,1,2,0.04,0.09
328,1,2,0.04,0.06
329,1,2,0.04,0.06
330,1,2,0.04,0.09
331,1,2,0.04,0.21
332,1,1,0.14,0.03
333,1,1,0.13,0.03
334,1,2,0.04,0.06
335,1,2,0.04,0.06
336,1,1,0.08,0.03
337,1,2,0.04,0.06
338,1,2,0.04,0.06
339,1,2,0.04,0.06
340,1,2,0.04,0.06
341,1,1,0.17,0.03
342,1,1,0.06,0.03
343,1,2,0.04,0.09
344,1,2,0.04,0.09
345,1,2,0.04,0.06
346,1,1,0.16,0.03
347,1,2,0.04,0.09
348,1,2,0.04,0.06
349,1,2,0.04,0.09
350,1,2,0.04,0.06
351,2,1,0.18,0.03
352,2,1,0.11,0.03
353,2,1,0.08,0.03
354,2,1,0.12,0.03
355,2,1,0.12,0.03
356,2,1,0.09,0.03
357,2,1,0.09,0.03
358,2,2,0.04,0.06
359,2,2,0.03,0.06
360,2,2,0.04,0.06
361,2,2,0.04,0.06
362,2,2,0.04,0.06
363,2,2,0.04,0.06
364,2,2,0.03,0.06
365,2,2,0.04,0.06
366,2,2,0.04,0.06
367,2,2,0.04,0.06
368,2,2,0.04,0.06
369,2,2,0.04,0.06
370,2,2,0.04,0.06
371,2,1,0.05,0.03
372,2,2,0.04,0.06
373,2,2,0.04,0.06
374,2,2,0.04,0.06
375,2,2,0.03,0.06
376,2,2,0.04,0.06
377,2,2,0.04,0.06
378,2,2,0.04,0.06
379,2,2,0.04,0.06
380,2,2,0.04,0.06
381,2,2,0.04,0.06
382,2,2,0.04,0.06
383,2,2,0.04,0.06
384,2,2,0.04,0.06
385,2,2,0.04,0.06
386,2,2,0.04,0.06
387,2,2,0.04,0.06
388,2,2,0.03,0.06
389,2,2,0.04,0.06
390,2,2,0.04,0.06
391,2,2,0.03,0.06
392,2,2,0.04,0.06
393,2,2,0.04,0.06
394,2,1,0.08,0.03
395,2,2,0.04,0.06
396,2,2,0.04,0.06
397,2,2,0.04,0.06
398,2,2,0.04,0.06
399,2,2,0.04,0.06
400,2,2,0.04,0.06
401,2,2,0.04,0.06
402,2,2,0.04,0.06
403,2,2,0.04,0.06
404,2,1,0.1,0.03
405,2,2,0.04,0.06
406,2,1,0.09,0.03
407,2,2,0.04,0.06
408,2,2,0.03,0.06
409,2,2,0.04,0.06
410,4,4,0.09,0.03
411,4,3,0.1,0.03
412,4,4,0.09,0.03
413,4,4,0.09,0.03
414,4,4,0.1,0.06
415,4,4,0.1,0.03
416,4,4,0.09,0.06
417,4,4,0.11,0.03
418,4,3,0.09,0.03
419,4,4,0.11,0.03
420,4,4,0.1,0.06
421,4,4,0.1,0.03
422,4,3,0.12,0.03
423,4,4,0.1,0.03
424,4,4,0.09,0.03
425,4,4,0.1,0.03
426,4,4,0.12,0.06
427,4,4,0.1,0.03
428,4,4,0.1,0.18
429,4,4,0.11,0.03
430,4,3,0.1,0.03
431,5,4,0.14,0.06
432,16,1,0.23,0.03
433,16,1,0.24,0.09
434,16,1,0.24,0.03
435,16,1,0.23,0.03
436,16,1,0.24,0.03
437,16,1,0.27,0.06
438,16,1,0.28,0.03
439,16,1,0.27,0.03
440,16,1,0.28,0.06
441,16,1,0.21,0.03
442,16,1,0.26,0.03
443,16,1,0.22,0.06
444,16,1,0.22,0.03
445,16,1,0.28,0.03
446,16,1,0.23,0.03
447,16,1,0.23,0.03
448,16,1,0.2,0.12
449,16,1,0.12,0.06
450,16,1,0.2,0.12
451,16,1,0.1,0.03
452,16,1,0.22,0.03
453,16,1,0.23,0.03
454,16,1,0.23,0.12
455,16,1,0.21,0.03
456,16,1,0.22,0.03
457,16,1,0.23,0.03
458,16,1,0.24,0.03
459,16,1,0.11,0.03
460,16,1,0.23,0.03
461,16,1,0.11,0.03
462,16,1,0.11,0.03
463,19,1,0.3,0.03
464,19,1,0.08,0.03
465,19,1,0.3,0.12
466,19,2,0.04,0.03
467,19,2,0.03,0.03
468,19,2,0.03,0.06
469,19,2,0.04,0.03
470,19,1,0.16,0.06
471,19,1,0.26,0.03
472,19,1,0.23,0.03
473,19,1,0.3,0.06
474,19,2,0.04,0.03
475,19,1,0.3,0.06
476,19,2,0.04,0.03
477,19,2,0.05,0.12
478,19,2,0.04,0.06
479,19,2,0.04,0.06
480,19,2,0.04,0.09
481,19,2,0.04,0.03
482,19,2,0.04,0.03
483,19,1,0.3,0.03
484,19,3,0.03,0.03
485,19,3,0.03,0.03
486,19,1,0.3,0.12
487,19,3,0.03,0.12
488,19,1,0.29,0.03
489,19,1,0.29,0.03
490,19,1,0.3,0.03
491,19,1,0.28,0.03
492,19,2,0.04,0.03
493,19,2,0.04,0.03
494,19,1,0.3,0.03
495,19,2,0.04,0.03
496,19,2,0.03,0.03
497,19,1,0.3,0.06
498,19,1,0.3,0.12
499,19,2,0.3,0.09
500,19,3,0.03,0.03
501,19,1,0.24,0.03
502,19,1,0.29,0.03
503,19,1,0.29,0.03
504,19,2,0.28,0.03
505,19,1,0.3,0.03
506,19,2,0.3,0.03
507,19,2,0.03,0.03
508,46,1,0.26,0.15
509,46,1,0.19,0.03
510,46,1,0.26,0.03
511,46,1,0.21,0.06
512,46,1,0.19,0.03
513,46,1,0.18,0.06
514,46,1,0.22,0.03
515,46,1,0.19,0.03
516,46,1,0.21,0.03
517,46,1,0.25,0.06
518,46,1,0.24,0.03
519,46,1,0.25,0.03
520,46,1,0.26,0.06
521,46,1,0.22,0.12
522,46,1,0.21,0.03
523,49,1,0.08,0.03
524,49,1,0.25,0.03
525,49,1,0.17,0.03
526,49,1,0.19,0.06
527,49,1,0.21,0.03
528,49,1,0.09,0.09
529,49,1,0.08,0.03
530,49,1,0.13,0.06
531,49,1,0.08,0.03
532,49,1,0.13,0.03
533,49,1,0.19,0.06
534,49,1,0.19,0.03
535,49,1,0.24,0.12
536,49,1,0.24,0.06
537,49,1,0.25,0.03
538,49,1,0.1,0.03
539,51,1,0.26,0.06
540,51,1,0.26,0.06
541,51,1,0.21,0.15
542,51,1,0.23,0.06
543,51,1,0.17,0.03
544,51,1,0.25,0.06
545,51,1,0.22,0.06
546,51,1,0.25,0.12
547,51,1,0.2,0.06
548,51,1,0.18,0.03
549,51,1,0.25,0.03
550,51,1,0.19,0.03
551,51,1,0.24,0.03
552,51,1,0.25,0.03
553,51,1,0.26,0.12
554,51,1,0.26,0.06
555,51,1,0.26,0.06
556,52,5,0.1,0.15
557,52,5,0.09,0.18
558,52,5,0.09,0.15
559,52,5,0.09,0.15
560,52,5,0.08,0.15
561,52,2,0.13,0.03
562,52,5,0.08,0.18
563,52,5,0.09,0.15
564,52,5,0.09,0.18
565,52,5,0.09,0.15
566,52,5,0.09,0.15
567,52,5,0.1,0.15
568,52,5,0.09,0.15
569,52,5,0.09,0.15
570,52,5,0.09,0.18
571,52,5,0.09,0.18
572,52,5,0.09,0.18
573,52,5,0.08,0.24
574,52,5,0.08,0.18
575,52,5,0.09,0.15
576,52,5,0.09,0.15
577,52,5,0.09,0.15
578,52,5,0.1,0.27
579,52,5,0.09,0.15
580,52,3,0.11,0.03
581,52,3,0.13,0.03
582,52,1,0.25,0.03
583,52,1,0.24,0.03
584,52,5,0.09,0.18
585,52,5,0.09,0.15
586,52,5,0.09,0.15
587,52,5,0.1,0.15
588,52,5,0.08,0.18
589,52,5,0.08,0.15
590,52,5,0.1,0.18
591,52,5,0.09,0.15
592,52,5,0.08,0.18
593,52,5,0.09,0.3
594,52,5,0.1,0.18
595,52,5,0.08,0.15
596,52,5,0.1,0.18
597,52,5,0.09,0.15
598,52,5,0.09,0.18
599,52,5,0.1,0.24
600,52,5,0.09,0.15
601,52,5,0.09,0.15
602,52,1,0.24,0.03
603,52,1,0.25,0.03
604,52,5,0.09,0.15
605,52,5,0.09,0.15
606,52,5,0.1,0.15
607,52,5,0.08,0.15
608,52,5,0.1,0.21
609,52,5,0.09,0.21
610,52,5,0.09,0.18
611,52,5,0.08,0.18
612,52,5,0.1,0.15
613,52,5,0.09,0.18
614,52,5,0.09,0.18
615,52,5,0.09,0.15
616,52,5,0.1,0.27
617,52,5,0.09,0.15
618,52,5,0.09,0.15
619,52,5,0.09,0.18
620,52,5,0.09,0.15
621,52,5,0.09,0.15
622,52,5,0.09,0.15
623,52,5,0.1,0.15
624,52,5,0.09,0.15
625,52,5,0.09,0.18
626,52,5,0.08,0.18
627,52,5,0.09,0.15
628,52,5,0.09,0.18
629,52,5,0.09,0.15
630,52,5,0.1,0.18
631,52,5,0.08,0.18
632,52,5,0.09,0.15
633,52,5,0.09,0.15
634,52,5,0.09,0.15
635,52,5,0.09,0.18
636,52,5,0.09,0.15
637,52,5,0.08,0.15
638,52,5,0.09,0.15
639,52,5,0.08,0.21
640,52,5,0.09,0.15
641,52,5,0.09,0.18
642,52,5,0.09,0.18
643,52,5,0.08,0.18
644,52,5,0.08,0.15
645,52,5,0.09,0.18
646,52,5,0.09,0.15
647,52,5,0.09,0.15
648,52,5,0.09,0.18
649,52,5,0.09,0.21
650,52,5,0.09,0.15
651,52,5,0.09,0.15
652,52,5,0.09,0.15
653,52,5,0.09,0.18
654,52,5,0.09,0.18
655,52,5,0.09,0.21
656,52,5,0.09,0.15
657,52,5,0.09,0.18
658,52,5,0.09,0.18
659,52,5,0.08,0.18
660,52,5,0.09,0.18
661,52,5,0.09,0.21
662,52,5,0.09,0.15
663,52,5,0.09,0.18
664,52,5,0.1,0.27
665,52,5,0.09,0.15
666,52,5,0.09,0.18
667,52,5,0.09,0.15
668,52,5,0.09,0.15
669,52,5,0.08,0.18
670,52,5,0.09,0.21
671,52,5,0.09,0.15
672,52,5,0.09,0.18
673,52,5,0.09,0.18
674,52,5,0.1,0.15
675,52,5,0.09,0.15
676,52,5,0.08,0.15
677,53,5,0.08,0.18
678,53,1,0.28,0.03
679,53,1,0.29,0.03
680,78,3,0.04,0.06
681,78,3,0.05,0.03
682,78,3,0.04,0.06
683,78,3,0.04,0.03
684,78,3,0.04,0.03
685,78,3,0.04,0.03
686,78,3,0.05,0.06
687,78,3,0.04,0.03
688,78,3,0.04,0.03
689,78,3,0.05,0.03
690,78,3,0.04,0.03
691,78,3,0.05,0.06
692,78,3,0.05,0.09
693,78,3,0.04,0.12
694,78,3,0.05,0.03
695,78,3,0.04,0.03
696,78,3,0.04,0.03
697,78,3,0.05,0.06
698,78,3,0.04,0.12
699,78,3,0.04,0.03
700,78,3,0.05,0.03
701,78,3,0.04,0.03
702,78,3,0.04,0.09
703,78,3,0.04,0.03
704,78,3,0.04,0.03
705,78,3,0.04,0.03
706,78,3,0.06,0.06
707,78,3,0.04,0.03
708,78,3,0.04,0.03
709,78,3,0.05,0.03
710,78,3,0.04,0.03
711,78,3,0.05,0.15
712,78,3,0.04,0.03
713,78,3,0.04,0.03
714,78,3,0.04,0.03
715,78,3,0.05,0.03
716,78,3,0.06,0.03
717,78,3,0.04,0.03
718,78,3,0.04,0.03
719,78,3,0.05,0.03
720,78,3,0.04,0.06
721,78,3,0.04,0.03
722,78,3,0.06,0.03
723,78,3,0.04,0.03
724,78,3,0.05,0.03
725,78,3,0.04,0.03
726,78,3,0.04,0.03
727,84,2,0.04,0.06
728,84,2,0.08,0.03
729,84,2,0.08,0.03
730,84,2,0.07,0.06
731,84,2,0.08,0.09
732,84,2,0.08,0.12
733,84,2,0.08,0.03
734,84,2,0.09,0.03
735,84,2,0.08,0.06
736,84,2,0.08,0.12
737,84,2,0.08,0.06
738,84,2,0.09,0.03
739,84,2,0.08,0.03
740,84,2,0.07,0.03
741,84,2,0.07,0.03
742,84,2,0.08,0.03
743,84,2,0.08,0.06
744,84,2,0.08,0.03
745,84,2,0.08,0.03
746,84,2,0.08,0.06
747,84,2,0.08,0.03
748,84,2,0.07,0.03
749,84,2,0.08,0.03
750,84,2,0.08,0.03
751,84,2,0.08,0.03
752,84,2,0.08,0.06
753,84,2,0.09,0.09
754,84,2,0.08,0.03
755,84,2,0.08,0.09
756,84,3,0.05,0.06
757,84,3,0.04,0.03
758,84,2,0.04,0.03
759,84,3,0.04,0.03
760,84,2,0.04,0.03
761,84,2,0.04,0.03
762,84,2,0.04,0.03
763,84,2,0.05,0.09
764,84,2,0.08,0.03
765,84,2,0.05,0.03
766,84,3,0.05,0.06
767,84,2,0.09,0.03
768,84,2,0.04,0.03
769,84,2,0.09,0.06
770,84,2,0.08,0.06
771,84,2,0.08,0.03
772,84,2,0.07,0.03
773,84,2,0.08,0.03
774,84,2,0.08,0.03
775,84,2,0.08,0.03
776,84,2,0.07,0.03
777,84,2,0.08,0.03
778,84,2,0.08,0.03
779,84,2,0.08,0.12
780,84,2,0.04,0.03
781,84,2,0.08,0.03
782,84,2,0.08,0.03
783,84,2,0.08,0.03
784,84,2,0.08,0.06
785,84,2,0.08,0.03
786,84,2,0.08,0.03
787,84,2,0.09,0.06
788,84,2,0.08,0.03
789,84,2,0.08,0.12
790,84,2,0.08,0.03
791,84,2,0.08,0.03
792,84,2,0.08,0.06
793,84,2,0.08,0.09
794,84,2,0.08,0.09
795,84,2,0.09,0.03
796,84,2,0.08,0.03
797,84,2,0.08,0.03
798,84,2,0.08,0.06
799,84,2,0.08,0.03
800,84,2,0.04,0.03
801,84,3,0.04,0.12
802,84,3,0.04,0.03
803,84,2,0.05,0.03
804,84,2,0.04,0.03
805,84,2,0.05,0.09
806,84,2,0.04,0.03
807,84,2,0.04,0.09
808,84,2,0.08,0.03
809,84,2,0.08,0.06
810,84,2,0.07,0.03
811,84,2,0.08,0.03
812,84,2,0.07,0.03
813,84,2,0.08,0.03
814,84,2,0.08,0.06
815,84,2,0.08,0.09
816,84,2,0.08,0.09
817,84,2,0.08,0.03
818,84,2,0.08,0.03
819,84,2,0.08,0.03
820,84,2,0.08,0.06
821,84,2,0.08,0.03
822,84,2,0.08,0.12
823,84,2,0.08,0.12
824,84,2,0.08,0.09
825,84,2,0.08,0.03
826,84,2,0.08,0.06
827,84,2,0.09,0.12
828,84,2,0.07,0.03
829,84,2,0.08,0.06
830,84,2,0.07,0.03
831,84,2,0.08,0.03
832,84,2,0.08,0.03
833,84,2,0.08,0.03
834,84,2,0.08,0.03
835,84,2,0.08,0.12
836,84,2,0.08,0.03
837,84,2,0.05,0.03
838,84,2,0.09,0.06
839,84,2,0.08,0.03
840,84,2,0.04,0.03
841,84,2,0.04,0.03
842,84,2,0.04,0.03
843,84,3,0.04,0.03
844,84,3,0.04,0.03
845,84,2,0.04,0.03
846,84,2,0.04,0.03
847,84,2,0.05,0.06
848,84,2,0.04,0.03
849,84,2,0.05,0.03
850,84,2,0.05,0.03
851,84,2,0.04,0.03
852,84,2,0.08,0.03
853,84,2,0.04,0.03
854,84,2,0.04,0.03
855,84,3,0.04,0.03
856,84,2,0.04,0.06
857,84,2,0.04,0.03
858,84,3,0.05,0.03
859,84,2,0.04,0.03
860,84,2,0.04,0.03
861,84,2,0.04,0.03
862,84,2,0.05,0.03
863,84,2,0.05,0.06
864,84,3,0.04,0.03
865,84,2,0.04,0.03
866,84,2,0.05,0.06
867,84,2,0.05,0.03
868,84,2,0.04,0.03
869,84,2,0.04,0.06
870,84,3,0.05,0.03
871,84,2,0.04,0.06
872,84,3,0.04,0.03
873,84,2,0.04,0.03
874,84,3,0.04,0.06
875,84,2,0.04,0.12
876,84,2,0.04,0.06
877,84,2,0.04,0.06
878,84,2,0.04,0.03
879,84,3,0.04,0.03
880,84,2,0.04,0.06
881,84,2,0.04,0.03
882,84,2,0.05,0.03
883,84,2,0.05,0.03
884,84,2,0.05,0.15
885,84,3,0.05,0.03
886,84,2,0.04,0.03
887,84,2,0.08,0.03
888,84,3,0.05,0.03
889,84,3,0.05,0.06
890,84,3,0.04,0.06
891,84,3,0.04,0.06
892,84,2,0.07,0.03
893,84,2,0.08,0.09
894,84,2,0.08,0.06
895,84,2,0.08,0.03
896,84,2,0.07,0.03
897,84,2,0.08,0.03
898,84,2,0.09,0.09
899,84,2,0.08,0.06
900,84,3,0.05,0.03
901,84,2,0.07,0.03
902,84,2,0.08,0.06
903,84,2,0.08,0.03
904,84,2,0.08,0.09
905,84,2,0.08,0.03
906,84,2,0.08,0.06
907,84,2,0.07,0.03
908,84,2,0.08,0.06
909,84,2,0.07,0.03
910,84,2,0.08,0.03
911,84,2,0.08,0.06
912,84,2,0.08,0.03
913,84,2,0.07,0.03
914,84,2,0.08,0.06
915,84,3,0.04,0.03
916,84,2,0.04,0.03
917,84,2,0.04,0.03
918,84,2,0.05,0.06
919,84,2,0.04,0.03
920,84,2,0.04,0.03
921,85,3,0.08,0.09
922,85,3,0.06,0.03
923,85,3,0.08,0.03
924,85,3,0.07,0.03
925,85,3,0.08,0.03
926,85,3,0.08,0.09
927,85,3,0.08,0.03
928,85,3,0.08,0.03
929,85,3,0.08,0.03
930,85,3,0.07,0.09
931,85,3,0.07,0.03
932,85,3,0.08,0.03
933,85,3,0.08,0.09
934,85,3,0.08,0.03
935,85,3,0.07,0.09
936,85,3,0.08,0.09
937,85,3,0.08,0.03
938,85,3,0.08,0.09
939,85,3,0.07,0.06
940,85,3,0.09,0.03
941,85,3,0.09,0.03
942,85,3,0.08,0.03
943,85,4,0.05,0.09
944,85,3,0.07,0.09
945,85,3,0.07,0.09
946,85,3,0.08,0.06
947,85,3,0.08,0.03
948,85,3,0.08,0.09
949,85,3,0.08,0.03
950,85,3,0.09,0.03
951,85,3,0.06,0.09
952,85,3,0.08,0.03
953,85,3,0.07,0.03
954,85,3,0.08,0.09
955,85,3,0.08,0.12
956,85,3,0.08,0.03
957,85,3,0.06,0.03
958,85,3,0.08,0.06
959,85,3,0.08,0.09
960,85,3,0.08,0.06
961,85,3,0.09,0.09
962,85,3,0.07,0.06
963,85,3,0.08,0.03
964,85,3,0.08,0.03
965,85,3,0.08,0.03
966,85,4,0.06,0.03
967,85,3,0.08,0.03
968,85,3,0.08,0.03
969,85,3,0.08,0.03
970,85,3,0.08,0.09
971,85,3,0.07,0.09
972,85,3,0.07,0.09
973,85,3,0.07,0.03
974,85,3,0.07,0.03
975,85,3,0.08,0.03
976,85,3,0.09,0.03
977,85,3,0.07,0.03
978,85,3,0.08,0.03
979,85,3,0.08,0.03
980,85,3,0.07,0.03
981,85,3,0.07,0.06
982,85,3,0.08,0.06
983,85,3,0.08,0.06
984,85,3,0.07,0.09
985,85,3,0.08,0.06
986,85,3,0.08,0.03
987,85,3,0.08,0.03
988,85,3,0.08,0.03
989,85,3,0.07,0.03
990,85,3,0.08,0.09
991,85,3,0.07,0.03
992,85,3,0.08,0.09
993,85,3,0.08,0.06
994,85,3,0.07,0.03
995,85,3,0.07,0.09
996,85,3,0.08,0.03
997,85,3,0.08,0.03
998,85,3,0.09,0.12
