0,1,2,0.45,0.2
164,1,2,0.43,0.1
165,1,1,0.49,0.4
166,1,2,0.44,0.1
167,1,1,0.49,0.4
168,1,1,0.44,0.1
169,1,1,0.47,0.4
170,1,1,0.46,0.1
171,1,1,0.44,0.5
172,1,2,0.43,0.5
173,1,2,0.42,0.1
174,1,2,0.48,0.3
175,1,2,0.44,0.1
176,1,1,0.42,0.4
177,1,2,0.44,0.1
178,1,2,0.43,0.1
179,1,2,0.47,0.3
180,1,1,0.43,0.1
181,1,2,0.48,0.4
182,1,1,0.43,0.4
183,1,2,0.44,0.1
184,1,2,0.45,0.1
185,1,2,0.44,0.1
186,1,1,0.47,0.1
187,1,1,0.49,0.2
188,1,2,0.49,0.1
189,1,1,0.48,0.1
190,1,2,0.43,0.1
191,1,2,0.45,0.1
192,1,1,0.43,0.1
193,1,1,0.49,0.4
194,1,1,0.44,0.1
195,1,2,0.43,0.1
196,1,2,0.45,0.1
197,1,2,0.46,0.4
198,1,1,0.47,0.1
199,1,2,0.43,0.1
200,1,2,0.47,0.1
201,1,2,0.46,0.4
202,1,1,0.48,0.1
203,1,1,0.49,0.1
204,1,2,0.41,0.1
205,1,2,0.44,0.1
206,1,1,0.45,0.5
207,1,1,0.43,0.1
208,1,2,0.46,0.1
209,1,1,0.48,0.1
210,1,2,0.45,0.3
211,1,1,0.47,0.4
212,1,2,0.46,0.4
213,1,1,0.48,0.1
214,1,1,0.49,0.4
215,1,2,0.45,0.1
216,1,2,0.46,0.1
217,1,1,0.47,0.1
218,1,1,0.47,0.1
219,1,1,0.47,0.1
220,1,1,0.45,0.4
221,1,2,0.44,0.1
222,1,1,0.48,0.5
223,1,2,0.44,0.1
224,1,2,0.45,0.1
225,1,1,0.44,0.1
226,1,2,0.42,0.1
227,1,1,0.46,0.4
228,1,1,0.47,0.5
229,1,2,0.46,0.1
230,1,2,0.47,0.5
231,1,2,0.45,0.1
232,1,1,0.48,0.1
233,1,1,0.5,0.3
234,1,1,0.42,0.1
235,1,1,0.29,0.3
236,1,2,0.45,0.5
237,1,2,0.46,0.1
238,1,1,0.47,0.5
239,1,1,0.45,0.4
240,1,1,0.47,0.1
241,1,2,0.43,0.1
242,1,2,0.46,0.1
243,1,1,0.49,0.4
244,1,1,0.45,0.1
245,1,1,0.44,0.1
246,1,1,0.47,0.1
247,1,1,0.45,0.1
248,1,2,0.45,0.1
249,1,2,0.46,0.1
250,1,1,0.48,0.1
251,1,1,0.46,0.1
252,1,1,0.46,0.1
253,1,2,0.45,0.1
254,1,2,0.42,0.1
255,1,1,0.43,0.1
256,1,2,0.48,0.1
257,1,1,0.47,0.2
258,1,1,0.47,0.1
259,1,1,0.31,0.3
260,1,1,0.42,0.1
261,1,2,0.5,0.4
262,1,2,0.45,0.1
263,1,1,0.43,0.4
264,1,1,0.48,0.1
265,1,1,0.47,0.1
266,1,1,0.45,0.1
267,1,2,0.48,0.1
268,1,1,0.44,0.1
269,1,2,0.48,0.1
270,1,2,0.43,0.1
271,1,2,0.45,0.5
272,1,1,0.47,0.1
273,1,1,0.48,0.4
274,1,2,0.46,0.4
275,1,2,0.45,0.1
276,1,2,0.48,0.1
277,1,1,0.46,0.1
278,1,1,0.45,0.4
279,1,1,0.45,0.1
280,1,2,0.44,0.1
281,1,2,0.48,0.5
282,1,2,0.46,0.4
283,1,1,0.46,0.5
284,1,2,0.41,0.1
285,1,2,0.45,0.5
286,1,1,0.47,0.5
287,1,1,0.48,0.4
288,1,1,0.46,0.5
289,1,1,0.45,0.1
290,1,1,0.45,0.1
291,1,2,0.41,0.1
292,1,2,0.46,0.1
293,1,1,0.45,0.4
294,1,1,0.45,0.1
295,1,1,0.48,0.5
296,1,2,0.44,0.1
297,1,1,0.48,0.1
298,1,2,0.43,0.1
299,1,1,0.46,0.1
300,1,1,0.44,0.4
301,1,1,0.48,0.3
302,1,2,0.45,0.1
303,1,1,0.48,0.1
304,1,1,0.44,0.1
305,1,2,0.46,0.4
306,1,2,0.49,0.3
307,1,1,0.28,0.3
308,1,1,0.26,0.3
309,1,1,0.31,0.4
310,1,1,0.29,0.3
311,1,1,0.29,0.3
312,1,1,0.29,0.4
313,1,1,0.33,0.5
314,1,1,0.29,0.3
315,1,1,0.3,0.3
316,1,1,0.31,0.3
317,1,1,0.29,0.3
318,1,1,0.26,0.3
319,1,1,0.32,0.3
320,1,1,0.28,0.3
321,1,1,0.27,0.3
322,1,1,0.27,0.3
323,1,1,0.32,0.3
324,1,1,0.29,0.3
325,1,1,0.31,0.4
326,1,1,0.28,0.3
327,1,1,0.28,0.3
328,1,1,0.26,0.3
329,1,1,0.29,0.3
330,1,1,0.26,0.3
331,1,1,0.3,0.3
332,1,1,0.34,0.4
333,1,1,0.34,0.3
334,1,1,0.29,0.3
335,1,1,0.31,0.3
336,1,1,0.3,0.3
337,1,1,0.28,0.3
338,1,1,0.27,0.3
339,1,1,0.43,0.1
340,1,1,0.3,0.3
341,1,1,0.34,0.5
342,1,2,0.41,0.1
343,1,1,0.49,0.2
344,1,2,0.45,0.4
345,1,2,0.45,0.1
346,1,2,0.46,0.1
347,1,1,0.47,0.5
348,1,2,0.44,0.1
349,1,1,0.49,0.1
350,1,1,0.48,0.5
351,1,1,0.47,0.1
352,1,2,0.47,0.2
353,1,1,0.31,0.3
354,1,2,0.1,0.4
355,1,2,0.1,0.4
356,1,2,0.1,0.4
357,1,2,0.1,0.3
358,1,2,0.1,0.4
359,1,1,0.32,0.3
360,1,1,0.29,0.3
361,1,1,0.35,0.3
362,1,1,0.31,0.3
363,1,1,0.3,0.4
364,1,2,0.15,0.3
365,1,1,0.31,0.5
366,1,1,0.33,0.3
367,1,1,0.29,0.3
368,1,1,0.29,0.3
369,1,1,0.29,0.3
370,1,2,0.1,0.4
371,1,2,0.1,0.4
372,1,2,0.11,0.4
373,1,1,0.3,0.3
374,1,2,0.39,0.1
375,1,1,0.48,0.1
376,1,1,0.3,0.3
377,1,2,0.42,0.4
378,1,1,0.48,0.1
379,1,2,0.44,0.1
380,1,1,0.47,0.3
381,1,1,0.46,0.5
382,1,1,0.45,0.4
383,1,1,0.45,0.1
384,1,2,0.44,0.2
385,1,1,0.49,0.1
386,1,2,0.46,0.1
387,1,1,0.48,0.4
388,1,2,0.47,0.2
389,1,1,0.47,0.4
390,1,2,0.42,0.1
391,1,1,0.46,0.1
392,1,2,0.44,0.1
393,1,2,0.45,0.5
394,1,1,0.45,0.1
395,1,1,0.46,0.4
396,1,2,0.44,0.1
397,1,1,0.48,0.1
398,1,1,0.48,0.4
399,1,2,0.45,0.1
400,1,2,0.46,0.4
401,1,2,0.43,0.1
402,1,2,0.45,0.1
403,1,2,0.46,0.3
404,1,1,0.48,0.5
405,1,1,0.45,0.4
406,1,1,0.46,0.5
407,2,1,0.46,0.1
408,2,3,0.27,0.4
409,2,1,0.43,0.1
410,2,2,0.33,0.3
411,2,2,0.44,0.1
412,2,2,0.46,0.1
413,2,1,0.48,0.1
414,2,2,0.48,0.1
415,2,2,0.43,0.1
416,2,2,0.33,0.1
417,2,2,0.27,0.1
418,2,2,0.34,0.1
419,2,2,0.47,0.1
420,2,1,0.48,0.1
421,2,2,0.43,0.1
422,2,2,0.34,0.1
423,2,2,0.32,0.3
424,2,2,0.33,0.1
425,2,2,0.35,0.1
426,2,3,0.27,0.4
427,2,2,0.46,0.1
428,2,1,0.49,0.1
429,2,2,0.34,0.1
430,2,1,0.48,0.1
431,2,1,0.45,0.1
432,2,2,0.33,0.1
433,2,2,0.32,0.1
434,2,2,0.3,0.1
435,2,2,0.32,0.2
436,2,2,0.33,0.1
437,2,2,0.32,0.1
438,2,2,0.36,0.5
439,4,3,0.11,0.1
440,4,3,0.11,0.4
441,4,2,0.37,0.1
442,4,3,0.13,0.4
443,4,1,0.28,0.2
444,4,1,0.27,0.2
445,4,3,0.11,0.3
446,4,3,0.32,0.2
447,4,3,0.13,0.4
448,4,3,0.31,0.3
449,4,3,0.31,0.4
450,4,1,0.24,0.2
451,4,3,0.3,0.4
452,4,3,0.32,0.2
453,4,3,0.12,0.5
454,4,1,0.25,0.2
455,4,1,0.27,0.4
456,4,3,0.13,0.4
457,4,1,0.36,0.3
458,4,1,0.33,0.2
459,4,1,0.25,0.3
460,4,1,0.31,0.2
461,4,1,0.28,0.2
462,4,3,0.3,0.3
463,4,1,0.25,0.3
464,4,2,0.25,0.2
465,4,1,0.31,0.4
466,4,1,0.28,0.3
467,4,1,0.24,0.2
468,4,3,0.3,0.3
469,4,1,0.28,0.2
470,4,1,0.32,0.3
471,4,2,0.27,0.2
472,4,3,0.31,0.2
473,4,2,0.29,0.3
474,4,1,0.29,0.2
475,4,3,0.3,0.2
476,4,2,0.27,0.3
477,4,1,0.34,0.2
478,4,1,0.34,0.3
479,4,4,0.1,0.3
480,4,4,0.1,0.4
481,4,4,0.1,0.3
482,4,4,0.1,0.3
483,4,4,0.1,0.3
484,4,1,0.5,0.1
485,4,1,0.5,0.1
486,4,2,0.37,0.1
487,4,1,0.27,0.3
488,4,1,0.28,0.3
489,4,1,0.31,0.4
490,4,1,0.31,0.4
491,4,1,0.27,0.3
492,4,1,0.29,0.2
493,4,2,0.35,0.4
494,4,2,0.28,0.3
495,4,2,0.26,0.2
496,4,2,0.27,0.2
497,4,1,0.27,0.3
498,4,1,0.27,0.3
499,4,1,0.32,0.3
500,4,1,0.25,0.2
501,4,1,0.26,0.2
502,4,1,0.29,0.2
503,4,1,0.33,0.4
504,4,1,0.27,0.2
505,4,1,0.35,0.5
506,4,1,0.26,0.2
507,4,1,0.27,0.3
508,4,1,0.28,0.2
509,4,1,0.3,0.2
510,4,3,0.12,0.4
511,4,3,0.12,0.4
512,4,3,0.11,0.3
513,4,2,0.36,0.2
514,4,1,0.26,0.2
515,4,1,0.27,0.4
516,4,1,0.28,0.3
517,4,3,0.31,0.3
518,4,1,0.33,0.2
519,4,1,0.35,0.4
520,4,1,0.25,0.2
521,4,1,0.35,0.2
522,4,1,0.37,0.5
523,4,1,0.33,0.3
524,4,1,0.35,0.4
525,4,1,0.36,0.4
526,4,1,0.29,0.2
527,4,1,0.3,0.4
528,4,1,0.34,0.4
529,4,4,0.1,0.3
530,4,1,0.36,0.3
531,4,1,0.34,0.3
532,4,1,0.35,0.4
533,4,1,0.35,0.4
534,4,1,0.35,0.3
535,4,1,0.35,0.2
536,4,1,0.35,0.4
537,12,1,0.17,0.2
538,12,1,0.39,0.3
539,12,1,0.35,0.2
540,12,1,0.41,0.3
541,12,1,0.4,0.3
542,12,1,0.4,0.2
543,12,1,0.35,0.3
544,12,1,0.39,0.3
545,12,1,0.36,0.3
546,12,1,0.41,0.3
547,12,1,0.16,0.2
548,12,1,0.33,0.3
549,12,1,0.36,0.3
550,12,1,0.36,0.3
551,12,1,0.13,0.4
552,12,1,0.14,0.4
553,12,1,0.13,0.4
554,12,1,0.12,0.4
555,12,1,0.11,0.4
556,12,1,0.1,0.5
557,12,1,0.13,0.4
558,12,1,0.12,0.4
559,12,1,0.14,0.5
560,12,1,0.12,0.4
561,12,1,0.35,0.3
562,12,1,0.11,0.3
563,12,1,0.1,0.3
564,12,1,0.13,0.4
565,12,1,0.12,0.4
566,12,1,0.12,0.4
567,12,1,0.13,0.5
568,12,1,0.12,0.4
569,12,1,0.12,0.4
570,12,1,0.1,0.2
571,12,1,0.13,0.5
572,12,1,0.36,0.2
573,12,1,0.13,0.4
574,12,1,0.47,0.3
575,12,1,0.35,0.3
576,12,1,0.33,0.2
577,12,1,0.19,0.3
578,12,1,0.19,0.3
579,12,1,0.19,0.2
580,12,1,0.16,0.2
581,12,1,0.2,0.4
582,12,1,0.16,0.3
583,12,1,0.18,0.3
584,12,1,0.17,0.2
585,12,1,0.18,0.3
586,12,1,0.15,0.2
587,12,1,0.15,0.2
588,12,1,0.12,0.4
589,12,1,0.1,0.4
590,12,1,0.12,0.4
591,12,1,0.11,0.4
592,12,1,0.17,0.3
593,12,1,0.2,0.3
594,12,1,0.17,0.3
595,12,1,0.18,0.2
596,12,1,0.37,0.4
597,12,1,0.44,0.3
598,12,1,0.33,0.3
599,12,1,0.4,0.4
600,12,1,0.31,0.3
601,12,1,0.34,0.3
602,12,1,0.35,0.2
603,12,1,0.4,0.3
604,12,1,0.37,0.2
605,12,1,0.47,0.1
606,12,1,0.5,0.2
607,12,1,0.49,0.1
608,12,1,0.49,0.1
609,12,1,0.18,0.3
610,12,1,0.47,0.1
611,12,1,0.16,0.3
612,12,1,0.47,0.1
613,12,1,0.39,0.3
614,12,1,0.34,0.2
615,12,1,0.2,0.3
616,12,1,0.22,0.5
617,12,1,0.15,0.3
618,12,1,0.19,0.3
619,12,1,0.17,0.3
620,12,1,0.21,0.3
621,12,1,0.2,0.3
622,12,1,0.21,0.4
623,12,1,0.16,0.3
624,12,1,0.23,0.5
625,12,1,0.17,0.3
626,12,1,0.15,0.5
627,12,1,0.17,0.3
628,12,1,0.19,0.3
629,12,1,0.17,0.3
630,12,1,0.17,0.3
631,12,1,0.15,0.2
632,12,1,0.16,0.2
633,12,1,0.17,0.2
634,12,1,0.17,0.3
635,12,1,0.1,0.5
636,12,1,0.19,0.3
637,12,1,0.19,0.3
638,12,1,0.17,0.3
639,12,1,0.18,0.3
640,12,1,0.16,0.2
641,12,1,0.17,0.3
642,12,1,0.23,0.5
643,12,1,0.17,0.3
644,12,1,0.19,0.3
645,12,1,0.19,0.3
646,12,1,0.17,0.3
647,12,1,0.2,0.4
648,12,1,0.19,0.3
649,12,1,0.18,0.3
650,12,1,0.18,0.3
651,12,1,0.19,0.3
652,12,1,0.16,0.2
653,12,1,0.2,0.4
654,12,1,0.2,0.3
655,12,1,0.16,0.2
656,12,1,0.19,0.3
657,12,1,0.18,0.2
658,12,1,0.16,0.2
659,12,1,0.19,0.3
660,12,1,0.19,0.3
661,12,1,0.18,0.3
662,12,1,0.17,0.3
663,12,1,0.2,0.3
664,12,1,0.41,0.4
665,12,1,0.38,0.2
666,12,1,0.36,0.3
667,12,1,0.42,0.5
668,12,1,0.36,0.2
669,12,1,0.37,0.3
670,12,1,0.15,0.2
671,12,1,0.17,0.3
672,12,1,0.16,0.2
673,12,1,0.13,0.4
674,12,1,0.17,0.2
675,12,1,0.18,0.2
676,12,1,0.17,0.3
677,12,1,0.16,0.3
678,12,1,0.16,0.2
679,12,1,0.18,0.3
680,12,1,0.17,0.3
681,12,1,0.2,0.4
682,12,1,0.2,0.3
683,12,1,0.19,0.2
684,12,1,0.15,0.3
685,12,1,0.12,0.4
686,12,1,0.19,0.3
687,12,1,0.18,0.4
688,12,1,0.2,0.3
689,12,1,0.21,0.3
690,12,1,0.19,0.3
691,12,1,0.2,0.2
692,12,1,0.18,0.2
693,12,1,0.17,0.2
694,12,1,0.1,0.3
695,12,1,0.19,0.3
696,12,1,0.17,0.3
697,12,1,0.16,0.3
698,12,1,0.19,0.3
699,12,1,0.17,0.2
700,12,1,0.18,0.3
701,12,1,0.12,0.4
702,12,1,0.17,0.3
703,12,1,0.18,0.4
704,12,1,0.15,0.3
705,12,1,0.17,0.3
706,12,1,0.16,0.3
707,12,1,0.19,0.2
708,12,1,0.16,0.3
709,12,1,0.16,0.2
710,35,1,0.29,0.1
711,35,1,0.36,0.2
712,35,1,0.22,0.2
713,35,1,0.36,0.4
714,35,1,0.44,0.1
715,35,1,0.41,0.2
716,35,1,0.36,0.2
717,35,1,0.5,0.1
718,35,1,0.24,0.2
719,35,1,0.43,0.2
720,35,1,0.44,0.2
721,35,1,0.46,0.2
722,35,1,0.39,0.2
723,43,2,0.19,0.3
724,43,1,0.21,0.3
725,43,2,0.2,0.3
726,43,2,0.2,0.3
727,43,2,0.19,0.2
728,43,1,0.2,0.2
729,43,2,0.19,0.4
730,43,2,0.17,0.3
731,43,2,0.19,0.4
732,43,2,0.18,0.3
733,43,2,0.2,0.3
734,43,2,0.2,0.4
735,43,2,0.21,0.3
736,43,2,0.17,0.4
737,43,2,0.19,0.3
738,43,2,0.16,0.3
739,43,1,0.18,0.2
740,43,2,0.18,0.3
741,43,2,0.14,0.3
742,43,1,0.2,0.3
743,43,1,0.17,0.3
744,43,2,0.17,0.3
745,43,2,0.18,0.3
746,43,2,0.18,0.3
747,43,2,0.19,0.3
748,43,1,0.19,0.2
749,43,1,0.21,0.4
750,43,2,0.2,0.4
751,43,1,0.2,0.2
752,43,2,0.15,0.3
753,43,1,0.16,0.2
754,43,1,0.16,0.3
755,43,2,0.18,0.4
756,43,2,0.19,0.2
757,43,2,0.17,0.2
758,43,2,0.15,0.2
759,43,2,0.19,0.5
760,43,2,0.19,0.3
761,43,2,0.14,0.2
762,43,2,0.17,0.4
763,43,2,0.16,0.3
764,43,1,0.15,0.2
765,43,1,0.2,0.3
766,43,1,0.2,0.3
767,43,2,0.17,0.3
768,43,2,0.2,0.2
769,43,1,0.17,0.4
770,43,2,0.19,0.3
771,43,2,0.18,0.2
772,43,2,0.21,0.4
773,43,2,0.21,0.4
774,43,2,0.19,0.4
775,43,2,0.16,0.4
776,43,2,0.17,0.2
777,43,2,0.19,0.2
778,43,1,0.16,0.2
779,43,1,0.2,0.4
780,43,2,0.18,0.4
781,43,2,0.19,0.4
782,43,2,0.19,0.3
783,43,1,0.18,0.2
784,43,1,0.16,0.3
785,43,2,0.19,0.5
786,43,1,0.19,0.3
787,43,2,0.21,0.3
788,43,1,0.11,0.2
789,43,1,0.11,0.2
790,43,1,0.15,0.4
791,43,1,0.17,0.3
792,43,1,0.11,0.4
793,43,1,0.15,0.3
794,43,2,0.16,0.2
795,43,2,0.21,0.4
796,43,2,0.17,0.4
797,43,2,0.17,0.3
798,43,1,0.19,0.3
799,43,1,0.16,0.3
800,43,2,0.18,0.4
801,43,2,0.18,0.3
802,43,1,0.22,0.4
803,43,2,0.22,0.4
804,43,2,0.18,0.3
805,43,2,0.2,0.5
806,43,2,0.2,0.3
807,43,1,0.16,0.2
808,43,1,0.2,0.2
809,43,1,0.15,0.4
810,43,1,0.12,0.4
811,43,1,0.18,0.5
812,43,2,0.21,0.4
813,43,1,0.18,0.2
814,43,2,0.19,0.3
815,43,2,0.18,0.3
816,43,1,0.17,0.2
817,43,1,0.22,0.3
818,43,1,0.1,0.2
819,43,1,0.38,0.3
820,43,1,0.15,0.1
821,43,1,0.15,0.5
822,43,1,0.16,0.2
823,43,1,0.13,0.3
824,43,1,0.17,0.1
825,43,1,0.14,0.5
826,43,1,0.18,0.4
827,43,1,0.1,0.3
828,43,1,0.11,0.4
829,43,1,0.13,0.4
830,43,1,0.15,0.1
831,43,1,0.14,0.1
832,43,1,0.18,0.5
833,43,1,0.13,0.1
834,43,1,0.25,0.4
835,43,1,0.11,0.1
836,43,1,0.12,0.1
837,43,1,0.13,0.2
838,43,1,0.21,0.4
839,43,1,0.13,0.5
840,43,1,0.11,0.4
841,43,1,0.16,0.2
842,43,1,0.39,0.2
843,43,1,0.13,0.1
844,43,1,0.14,0.1
845,43,1,0.1,0.2
846,43,1,0.1,0.1
847,43,1,0.1,0.2
848,43,1,0.16,0.4
849,43,1,0.1,0.2
850,43,1,0.11,0.4
851,43,1,0.1,0.2
852,43,1,0.14,0.4
853,43,1,0.35,0.3
854,43,1,0.38,0.4
855,43,1,0.35,0.4
856,43,1,0.35,0.2
857,43,1,0.17,0.3
858,43,1,0.37,0.2
859,43,1,0.32,0.4
860,43,1,0.35,0.2
861,43,1,0.11,0.1
862,43,1,0.13,0.2
863,43,1,0.14,0.1
864,43,1,0.15,0.1
865,43,1,0.23,0.5
866,43,1,0.13,0.3
867,43,1,0.1,0.3
868,43,1,0.19,0.3
869,43,1,0.16,0.4
870,43,1,0.15,0.2
871,43,1,0.17,0.3
872,43,1,0.17,0.4
873,43,1,0.15,0.3
874,43,1,0.15,0.2
875,43,1,0.16,0.2
876,43,1,0.18,0.3
877,43,1,0.14,0.3
878,43,1,0.14,0.2
879,43,1,0.15,0.3
880,43,1,0.16,0.4
881,43,1,0.13,0.2
882,43,1,0.1,0.4
883,43,1,0.11,0.4
884,43,1,0.1,0.2
885,43,1,0.11,0.3
886,43,1,0.1,0.2
887,43,1,0.11,0.3
888,43,1,0.11,0.3
889,43,1,0.16,0.2
890,43,1,0.14,0.5
891,43,1,0.13,0.2
892,43,1,0.35,0.3
893,43,1,0.15,0.2
894,43,1,0.14,0.3
895,43,1,0.2,0.4
896,43,1,0.16,0.2
897,43,1,0.14,0.2
898,43,1,0.14,0.2
899,43,1,0.14,0.2
900,43,1,0.14,0.3
901,43,1,0.17,0.2
902,43,1,0.15,0.3
903,43,1,0.16,0.3
904,43,1,0.12,0.2
905,43,1,0.15,0.2
906,43,1,0.15,0.2
907,43,1,0.15,0.2
908,43,1,0.16,0.2
909,43,1,0.18,0.3
910,43,1,0.13,0.2
911,43,1,0.18,0.4
912,43,1,0.19,0.5
913,43,1,0.14,0.2
914,43,1,0.17,0.2
915,43,1,0.13,0.3
916,43,1,0.16,0.2
917,43,2,0.18,0.2
918,43,1,0.38,0.4
919,43,1,0.42,0.4
920,43,1,0.16,0.2
921,43,1,0.14,0.2
922,43,1,0.15,0.3
923,43,1,0.13,0.2
924,43,1,0.18,0.3
925,43,1,0.14,0.2
926,43,1,0.19,0.4
927,43,1,0.13,0.2
928,43,1,0.17,0.3
929,43,1,0.14,0.2
930,43,1,0.24,0.5
931,43,1,0.22,0.4
932,43,1,0.15,0.2
933,43,1,0.14,0.2
934,43,1,0.26,0.5
935,43,1,0.16,0.2
936,43,1,0.16,0.2
937,43,1,0.15,0.2
938,43,1,0.16,0.2
939,43,1,0.17,0.3
940,43,1,0.15,0.2
941,43,1,0.16,0.3
942,43,1,0.31,0.3
943,43,1,0.15,0.2
944,43,1,0.36,0.2
945,43,1,0.31,0.2
946,43,1,0.44,0.5
947,43,1,0.37,0.2
948,43,1,0.33,0.2
949,43,1,0.31,0.2
950,43,1,0.33,0.2
951,43,1,0.33,0.2
952,43,1,0.33,0.2
953,43,1,0.37,0.4
954,43,1,0.38,0.3
955,43,1,0.32,0.2
956,43,1,0.36,0.3
957,43,1,0.33,0.5
958,43,1,0.41,0.4
959,43,1,0.43,0.3
960,43,1,0.36,0.4
961,43,1,0.36,0.4
962,43,1,0.33,0.2
963,43,1,0.39,0.4
964,43,1,0.33,0.3
965,43,1,0.36,0.3
966,43,1,0.3,0.3
967,43,1,0.13,0.4
968,43,1,0.31,0.2
969,43,1,0.17,0.3
970,43,2,0.19,0.4
971,43,2,0.19,0.3
972,43,1,0.21,0.4
973,43,1,0.2,0.3
974,43,2,0.16,0.3
975,43,2,0.19,0.2
976,43,2,0.18,0.3
977,43,2,0.15,0.4
978,43,2,0.2,0.3
979,43,2,0.19,0.3
980,43,2,0.16,0.3
981,43,2,0.16,0.3
982,43,1,0.17,0.2
983,43,1,0.21,0.2
984,43,2,0.23,0.5
985,43,1,0.18,0.5
986,43,1,0.11,0.4
987,43,1,0.21,0.5
988,43,1,0.21,0.3
989,43,2,0.21,0.3
990,43,2,0.2,0.3
991,43,1,0.22,0.3
992,43,2,0.19,0.3
993,43,1,0.2,0.3
994,43,2,0.18,0.4
995,43,2,0.2,0.3
996,43,2,0.2,0.2
997,43,1,0.1,0.3
998,43,1,0.11,0.3
