0,1,2,0.1,0.18
425,55,1,0.24,0.03
426,55,1,0.24,0.15
427,55,1,0.22,0.06
428,55,1,0.19,0.09
429,55,1,0.22,0.03
430,55,3,0.03,0.06
431,55,1,0.22,0.03
432,55,1,0.21,0.09
433,55,3,0.03,0.09
434,55,1,0.19,0.03
435,55,3,0.03,0.18
436,55,3,0.03,0.12
437,55,3,0.03,0.12
438,55,3,0.03,0.09
439,55,1,0.21,0.03
440,55,3,0.03,0.09
441,55,1,0.2,0.03
442,55,3,0.08,0.03
443,55,3,0.04,0.09
444,55,1,0.21,0.03
445,55,1,0.17,0.03
446,55,3,0.03,0.06
447,55,1,0.25,0.03
448,55,3,0.03,0.09
449,55,3,0.03,0.06
450,55,3,0.03,0.06
451,55,3,0.03,0.15
452,55,3,0.03,0.09
453,55,3,0.03,0.18
454,55,1,0.22,0.09
455,55,3,0.03,0.06
456,55,3,0.03,0.06
457,55,3,0.03,0.09
458,55,3,0.03,0.06
459,55,3,0.03,0.15
460,55,3,0.03,0.06
461,55,3,0.03,0.09
462,55,3,0.03,0.06
463,55,3,0.03,0.06
464,55,3,0.03,0.06
465,55,3,0.03,0.06
466,55,2,0.14,0.09
467,55,2,0.1,0.12
468,55,1,0.1,0.06
469,55,2,0.14,0.03
470,55,1,0.1,0.09
471,55,2,0.13,0.03
472,55,2,0.15,0.06
473,55,2,0.14,0.03
474,55,2,0.09,0.03
475,55,1,0.1,0.03
476,55,2,0.09,0.03
477,55,2,0.11,0.03
478,55,3,0.15,0.06
479,55,2,0.1,0.03
480,55,2,0.11,0.03
481,55,2,0.14,0.06
482,55,2,0.08,0.03
483,55,2,0.15,0.12
484,55,2,0.13,0.03
485,55,2,0.1,0.06
486,55,2,0.12,0.03
487,55,2,0.1,0.03
488,55,2,0.11,0.03
489,55,2,0.1,0.03
490,55,1,0.11,0.03
491,55,1,0.12,0.12
492,55,2,0.09,0.03
493,55,1,0.1,0.03
494,55,2,0.16,0.03
495,55,2,0.12,0.09
496,55,2,0.11,0.15
497,55,1,0.1,0.03
498,55,2,0.12,0.12
499,55,2,0.08,0.03
500,55,2,0.09,0.06
501,55,2,0.12,0.06
502,55,2,0.09,0.03
503,55,2,0.11,0.03
504,55,2,0.13,0.03
505,55,2,0.08,0.03
506,55,2,0.1,0.03
507,55,3,0.08,0.06
508,55,2,0.15,0.03
509,55,2,0.09,0.03
510,55,2,0.1,0.03
511,55,2,0.14,0.03
512,55,1,0.11,0.03
513,55,1,0.11,0.03
514,55,2,0.14,0.06
515,55,1,0.11,0.03
516,55,2,0.09,0.06
517,55,1,0.13,0.03
518,55,2,0.09,0.03
519,55,1,0.07,0.03
520,55,2,0.13,0.03
521,55,1,0.12,0.03
522,55,2,0.08,0.03
523,55,2,0.14,0.15
524,55,2,0.1,0.03
525,55,2,0.14,0.15
526,55,1,0.1,0.03
527,55,2,0.15,0.03
528,55,1,0.11,0.06
529,55,1,0.12,0.06
530,55,2,0.09,0.03
531,55,2,0.14,0.09
532,55,2,0.09,0.03
533,55,2,0.12,0.03
534,55,2,0.09,0.03
535,55,2,0.11,0.03
536,55,1,0.12,0.12
537,55,2,0.14,0.03
538,55,2,0.13,0.03
539,55,2,0.16,0.03
540,55,1,0.11,0.06
541,55,1,0.13,0.03
542,55,2,0.14,0.03
543,55,2,0.1,0.03
544,55,2,0.16,0.03
545,55,2,0.15,0.03
546,55,2,0.1,0.03
547,55,2,0.13,0.12
548,55,2,0.1,0.06
549,55,1,0.12,0.06
550,55,1,0.11,0.03
551,55,2,0.1,0.03
552,55,1,0.12,0.06
553,55,2,0.12,0.09
554,55,2,0.15,0.03
555,55,2,0.11,0.03
556,55,2,0.13,0.03
557,55,2,0.11,0.03
558,55,2,0.12,0.03
559,55,2,0.09,0.03
560,55,2,0.13,0.03
561,55,2,0.13,0.03
562,55,2,0.15,0.09
563,55,1,0.1,0.03
564,55,2,0.13,0.03
565,55,2,0.11,0.03
566,55,2,0.1,0.03
567,55,2,0.16,0.03
568,55,2,0.09,0.03
569,55,2,0.14,0.03
570,55,1,0.11,0.06
571,55,2,0.1,0.06
572,55,1,0.12,0.03
573,55,3,0.03,0.06
574,55,3,0.03,0.09
575,55,3,0.03,0.06
576,55,3,0.03,0.18
577,55,3,0.03,0.09
578,55,3,0.03,0.09
579,55,3,0.03,0.09
580,55,3,0.03,0.21
581,55,3,0.03,0.06
582,55,3,0.03,0.06
583,55,3,0.03,0.09
584,55,1,0.12,0.12
585,55,2,0.11,0.03
586,55,3,0.03,0.15
587,55,3,0.03,0.09
588,55,2,0.1,0.03
589,55,3,0.03,0.09
590,55,3,0.03,0.15
591,55,2,0.09,0.03
592,55,3,0.03,0.06
593,55,3,0.03,0.06
594,55,3,0.03,0.06
595,55,1,0.12,0.06
596,55,3,0.03,0.06
597,55,3,0.03,0.15
598,55,3,0.03,0.06
599,55,3,0.03,0.09
600,55,3,0.03,0.09
601,55,3,0.03,0.18
602,55,2,0.11,0.06
603,55,2,0.13,0.03
604,55,2,0.14,0.03
605,55,2,0.14,0.06
606,55,3,0.03,0.09
607,55,3,0.03,0.09
608,55,3,0.03,0.06
609,55,3,0.03,0.06
610,55,2,0.14,0.15
611,55,2,0.13,0.03
612,55,2,0.12,0.09
613,55,1,0.11,0.03
614,55,2,0.1,0.03
615,55,2,0.1,0.03
616,55,2,0.15,0.03
617,55,2,0.16,0.03
618,55,2,0.14,0.03
619,55,3,0.03,0.06
620,55,2,0.09,0.06
621,55,2,0.1,0.03
622,55,2,0.1,0.03
623,55,2,0.09,0.03
624,55,2,0.1,0.09
625,55,2,0.1,0.03
626,55,1,0.1,0.09
627,55,1,0.1,0.03
628,55,2,0.16,0.06
629,55,1,0.11,0.03
630,55,2,0.08,0.03
631,55,3,0.03,0.06
632,55,3,0.03,0.09
633,55,3,0.03,0.06
634,55,3,0.03,0.06
635,55,3,0.03,0.09
636,55,3,0.03,0.06
637,55,3,0.03,0.06
638,55,3,0.03,0.06
639,55,3,0.03,0.06
640,55,3,0.03,0.18
641,55,3,0.03,0.06
642,55,3,0.03,0.09
643,55,3,0.03,0.18
644,55,3,0.03,0.06
645,55,3,0.03,0.12
646,55,3,0.03,0.12
647,55,3,0.03,0.06
648,55,3,0.03,0.06
649,55,3,0.03,0.09
650,55,3,0.03,0.09
651,55,3,0.03,0.09
652,55,3,0.03,0.09
653,55,3,0.03,0.06
654,55,3,0.03,0.12
655,55,3,0.08,0.03
656,55,2,0.11,0.06
657,55,3,0.08,0.03
658,55,1,0.28,0.03
659,55,1,0.27,0.03
660,55,1,0.29,0.03
661,55,1,0.3,0.03
662,55,1,0.3,0.03
663,55,1,0.27,0.03
664,55,1,0.28,0.03
665,55,1,0.29,0.03
666,55,1,0.26,0.03
667,55,1,0.22,0.03
668,55,1,0.28,0.12
669,55,1,0.23,0.15
670,55,1,0.3,0.03
671,55,2,0.15,0.03
672,55,2,0.11,0.12
673,55,1,0.11,0.03
674,55,2,0.1,0.03
675,55,2,0.14,0.06
676,55,2,0.09,0.09
677,55,1,0.12,0.09
678,55,1,0.11,0.03
679,55,2,0.12,0.03
680,55,2,0.13,0.03
681,55,2,0.15,0.15
682,55,2,0.12,0.03
683,55,1,0.25,0.15
684,55,1,0.22,0.03
685,55,1,0.24,0.03
686,55,1,0.26,0.03
687,55,1,0.29,0.06
688,55,1,0.22,0.03
689,55,1,0.29,0.09
690,55,1,0.28,0.03
691,55,1,0.3,0.03
692,55,1,0.27,0.03
693,55,1,0.25,0.03
694,55,1,0.3,0.15
695,55,1,0.23,0.03
696,55,1,0.27,0.12
697,55,1,0.28,0.03
698,55,1,0.29,0.12
699,55,1,0.28,0.03
700,55,1,0.26,0.03
701,55,1,0.29,0.06
702,55,1,0.26,0.03
703,55,1,0.27,0.03
704,55,1,0.23,0.03
705,55,1,0.28,0.03
706,55,1,0.28,0.06
707,55,1,0.29,0.03
708,55,1,0.28,0.15
709,55,1,0.27,0.03
710,55,1,0.29,0.03
711,55,1,0.12,0.09
712,55,2,0.09,0.03
713,55,2,0.08,0.03
714,55,2,0.11,0.03
715,55,1,0.11,0.12
716,55,2,0.12,0.03
717,55,2,0.13,0.12
718,55,2,0.09,0.03
719,55,2,0.11,0.03
720,55,2,0.15,0.03
721,55,2,0.14,0.03
722,55,1,0.12,0.18
723,55,2,0.1,0.06
724,55,2,0.11,0.15
725,55,1,0.13,0.03
726,55,1,0.12,0.03
727,55,2,0.16,0.09
728,55,2,0.13,0.03
729,55,2,0.15,0.03
730,55,2,0.09,0.03
731,55,2,0.1,0.03
732,55,2,0.14,0.06
733,55,2,0.12,0.06
734,55,2,0.1,0.06
735,55,2,0.1,0.09
736,55,2,0.13,0.15
737,55,2,0.08,0.03
738,55,2,0.11,0.15
739,55,2,0.13,0.03
740,55,2,0.13,0.03
741,55,1,0.29,0.12
742,55,1,0.12,0.03
743,55,2,0.15,0.03
744,55,2,0.15,0.09
745,55,2,0.1,0.12
746,55,2,0.11,0.06
747,55,1,0.1,0.06
748,55,2,0.13,0.12
749,55,2,0.14,0.03
750,55,2,0.1,0.03
751,55,2,0.16,0.03
752,55,1,0.1,0.06
753,55,2,0.13,0.06
754,55,2,0.11,0.03
755,55,1,0.11,0.06
756,55,2,0.09,0.03
757,55,2,0.14,0.03
758,55,2,0.1,0.03
759,55,1,0.11,0.06
760,55,2,0.09,0.12
761,55,1,0.12,0.03
762,55,2,0.15,0.06
763,55,2,0.13,0.03
764,55,2,0.09,0.03
765,55,2,0.12,0.03
766,55,2,0.15,0.03
767,55,2,0.1,0.06
768,55,2,0.13,0.03
769,55,2,0.09,0.03
770,55,1,0.28,0.03
771,55,1,0.28,0.03
772,55,1,0.24,0.06
773,55,2,0.11,0.09
774,55,2,0.09,0.03
775,55,2,0.14,0.12
776,55,2,0.1,0.03
777,55,2,0.14,0.03
778,55,1,0.1,0.03
779,55,2,0.16,0.03
780,55,2,0.12,0.03
781,55,2,0.1,0.03
782,55,2,0.12,0.06
783,55,2,0.16,0.03
784,55,1,0.2,0.03
785,55,2,0.14,0.03
786,55,2,0.14,0.03
787,55,2,0.13,0.03
788,55,2,0.09,0.03
789,55,1,0.11,0.03
790,55,2,0.15,0.03
791,55,2,0.09,0.03
792,55,2,0.09,0.03
793,55,2,0.09,0.06
794,55,1,0.12,0.03
795,55,2,0.15,0.03
796,55,2,0.12,0.03
797,55,1,0.1,0.03
798,55,2,0.11,0.06
799,55,2,0.15,0.03
800,55,2,0.09,0.03
801,55,2,0.11,0.03
802,55,1,0.21,0.06
803,55,1,0.23,0.15
804,55,1,0.23,0.03
805,55,1,0.23,0.09
806,55,1,0.22,0.03
807,55,1,0.21,0.03
808,55,1,0.2,0.03
809,55,1,0.21,0.03
810,55,1,0.2,0.15
811,55,1,0.22,0.06
812,55,1,0.19,0.15
813,55,1,0.19,0.03
814,55,1,0.22,0.03
815,55,1,0.24,0.09
816,55,1,0.2,0.03
817,55,1,0.22,0.06
818,55,1,0.2,0.12
819,55,1,0.2,0.09
820,55,1,0.22,0.03
821,55,1,0.2,0.12
822,55,1,0.22,0.12
823,55,1,0.21,0.12
824,55,2,0.1,0.03
825,55,2,0.14,0.06
826,55,2,0.09,0.03
827,55,2,0.11,0.06
828,55,2,0.15,0.06
829,55,2,0.15,0.06
830,55,3,0.14,0.03
831,55,2,0.11,0.03
832,55,1,0.12,0.09
833,55,2,0.11,0.03
834,55,2,0.15,0.03
835,55,2,0.14,0.12
836,55,2,0.13,0.12
837,55,1,0.11,0.03
838,55,1,0.26,0.03
839,55,1,0.25,0.06
840,55,1,0.19,0.03
841,55,1,0.23,0.03
842,55,1,0.28,0.03
843,55,1,0.28,0.03
844,55,1,0.28,0.03
845,55,1,0.23,0.06
846,55,1,0.26,0.12
847,55,1,0.28,0.06
848,55,1,0.28,0.03
849,55,1,0.25,0.15
850,55,1,0.28,0.03
851,55,1,0.3,0.03
852,55,1,0.27,0.03
853,55,1,0.28,0.06
854,55,1,0.24,0.03
855,55,1,0.26,0.03
856,55,2,0.09,0.03
857,55,2,0.09,0.03
858,55,2,0.12,0.03
859,55,2,0.1,0.03
860,55,2,0.12,0.03
861,55,2,0.09,0.03
862,55,1,0.13,0.03
863,55,2,0.11,0.03
864,55,2,0.08,0.06
865,55,2,0.1,0.03
866,55,2,0.08,0.03
867,55,2,0.1,0.03
868,55,2,0.1,0.09
869,55,2,0.12,0.03
870,55,1,0.1,0.12
871,55,2,0.12,0.03
872,55,2,0.14,0.09
873,55,2,0.13,0.15
874,55,2,0.08,0.03
875,55,2,0.08,0.03
876,55,2,0.11,0.03
877,55,1,0.13,0.03
878,55,2,0.09,0.03
879,55,2,0.11,0.09
880,55,2,0.14,0.03
881,55,2,0.09,0.03
882,55,2,0.1,0.06
883,55,2,0.13,0.03
884,55,2,0.15,0.06
885,55,2,0.11,0.03
886,55,3,0.07,0.03
887,55,2,0.1,0.15
888,55,2,0.13,0.03
889,55,3,0.08,0.03
890,55,3,0.08,0.03
891,55,3,0.07,0.03
892,55,3,0.08,0.03
893,55,3,0.08,0.03
894,55,3,0.08,0.06
895,55,3,0.08,0.03
896,55,3,0.08,0.03
897,55,3,0.08,0.03
898,55,3,0.08,0.03
899,55,3,0.08,0.06
900,55,3,0.08,0.03
901,55,3,0.08,0.03
902,55,3,0.08,0.03
903,55,3,0.08,0.09
904,55,3,0.08,0.06
905,55,3,0.08,0.03
906,55,3,0.08,0.03
907,55,3,0.07,0.03
908,55,3,0.08,0.03
909,55,3,0.08,0.03
910,55,3,0.08,0.12
911,55,3,0.07,0.03
912,55,3,0.08,0.03
913,55,3,0.07,0.03
914,55,3,0.07,0.03
915,55,3,0.08,0.03
916,55,3,0.08,0.03
917,55,3,0.08,0.03
918,55,3,0.07,0.03
919,55,3,0.08,0.06
920,55,3,0.08,0.09
921,55,3,0.08,0.03
922,55,3,0.08,0.03
923,55,3,0.08,0.03
924,55,3,0.08,0.09
925,55,3,0.08,0.03
926,55,3,0.08,0.06
927,55,3,0.08,0.03
928,55,3,0.09,0.12
929,55,3,0.07,0.03
930,55,3,0.08,0.03
931,55,3,0.08,0.03
932,55,3,0.08,0.06
933,55,3,0.08,0.15
934,55,3,0.08,0.03
935,55,3,0.08,0.03
936,55,3,0.08,0.03
937,55,3,0.08,0.12
938,55,3,0.07,0.12
939,55,3,0.08,0.03
940,55,3,0.08,0.06
941,55,3,0.09,0.06
942,55,3,0.08,0.03
943,55,3,0.08,0.03
944,55,3,0.07,0.03
945,55,3,0.08,0.15
946,55,4,0.06,0.06
947,55,4,0.06,0.03
948,55,4,0.06,0.03
949,55,4,0.06,0.03
950,55,3,0.07,0.03
951,55,3,0.08,0.03
952,55,3,0.08,0.06
953,55,3,0.08,0.15
954,55,3,0.08,0.03
955,55,3,0.08,0.03
956,55,3,0.08,0.03
957,55,3,0.08,0.09
958,55,3,0.08,0.09
959,55,3,0.08,0.03
960,55,3,0.08,0.03
961,55,3,0.08,0.03
962,55,3,0.08,0.03
963,55,3,0.08,0.06
964,55,3,0.08,0.03
965,55,3,0.08,0.09
966,55,3,0.08,0.03
967,55,3,0.08,0.03
968,55,3,0.08,0.09
969,55,3,0.08,0.09
970,55,3,0.08,0.12
971,55,3,0.08,0.03
972,55,3,0.09,0.09
973,55,3,0.08,0.06
974,55,3,0.08,0.09
975,55,3,0.08,0.03
976,55,3,0.08,0.03
977,55,3,0.08,0.03
978,55,3,0.08,0.06
979,55,3,0.08,0.06
980,55,3,0.08,0.15
981,55,3,0.08,0.06
982,55,3,0.08,0.06
983,55,3,0.08,0.06
984,55,4,0.06,0.09
985,55,4,0.06,0.03
986,55,4,0.06,0.06
987,55,4,0.06,0.06
988,55,4,0.06,0.06
989,55,1,0.26,0.03
990,55,1,0.22,0.03
991,55,1,0.26,0.03
992,55,1,0.27,0.03
993,55,1,0.24,0.03
994,55,1,0.27,0.03
995,55,1,0.27,0.09
996,55,1,0.25,0.03
997,55,1,0.23,0.03
998,55,3,0.08,0.12
