0,1,2,0.05,0.15
202,1,1,0.3,0.12
203,1,1,0.3,0.03
204,1,1,0.27,0.03
205,1,1,0.29,0.06
206,1,1,0.28,0.03
207,1,1,0.29,0.03
208,1,2,0.27,0.03
209,1,1,0.28,0.09
210,1,1,0.29,0.03
211,1,1,0.28,0.03
212,1,1,0.29,0.03
213,1,1,0.29,0.03
214,1,1,0.29,0.03
215,1,1,0.3,0.03
216,1,1,0.3,0.03
217,1,2,0.28,0.06
218,1,1,0.3,0.06
219,1,1,0.29,0.03
220,1,1,0.28,0.03
221,1,1,0.29,0.03
222,1,1,0.28,0.03
223,1,1,0.28,0.03
224,1,1,0.29,0.06
225,1,1,0.29,0.03
226,1,2,0.27,0.03
227,1,1,0.29,0.03
228,1,1,0.28,0.03
229,1,2,0.29,0.03
230,1,2,0.29,0.03
231,1,1,0.3,0.03
232,1,1,0.29,0.03
233,1,1,0.3,0.12
234,1,1,0.29,0.12
235,1,1,0.29,0.03
236,1,1,0.29,0.03
237,1,1,0.28,0.03
238,1,1,0.28,0.03
239,1,1,0.29,0.03
240,1,1,0.29,0.03
241,1,1,0.29,0.12
242,1,2,0.28,0.03
243,1,2,0.29,0.03
244,1,1,0.29,0.03
245,1,1,0.29,0.03
246,1,1,0.3,0.03
247,1,2,0.28,0.12
248,1,1,0.29,0.03
249,1,1,0.28,0.06
250,1,2,0.29,0.03
251,1,1,0.29,0.03
252,1,1,0.29,0.12
253,1,2,0.28,0.12
254,1,1,0.3,0.06
255,1,1,0.3,0.03
256,1,1,0.28,0.03
257,1,2,0.05,0.06
258,1,2,0.27,0.06
259,1,2,0.05,0.03
260,1,1,0.28,0.03
261,1,1,0.29,0.03
262,1,1,0.29,0.03
263,1,2,0.28,0.06
264,1,1,0.29,0.06
265,1,1,0.29,0.03
266,1,1,0.29,0.03
267,1,1,0.29,0.12
268,1,2,0.27,0.06
269,1,1,0.29,0.06
270,1,2,0.28,0.03
271,1,1,0.29,0.03
272,1,1,0.29,0.03
273,1,2,0.06,0.06
274,1,1,0.28,0.03
275,1,1,0.27,0.09
276,1,2,0.26,0.03
277,1,1,0.28,0.03
278,1,1,0.28,0.06
279,1,1,0.28,0.03
280,1,1,0.28,0.06
281,1,1,0.29,0.03
282,1,2,0.24,0.15
283,1,1,0.28,0.03
284,1,1,0.29,0.06
285,1,1,0.28,0.12
286,1,1,0.3,0.03
287,1,2,0.29,0.03
288,1,1,0.29,0.12
289,1,1,0.28,0.03
290,1,1,0.3,0.06
291,1,1,0.28,0.03
292,1,1,0.3,0.06
293,1,2,0.28,0.03
294,1,1,0.29,0.03
295,1,2,0.29,0.06
296,1,2,0.28,0.15
297,1,1,0.29,0.03
298,1,1,0.29,0.03
299,1,2,0.28,0.03
300,1,1,0.29,0.03
301,1,1,0.28,0.06
302,1,1,0.3,0.03
303,1,1,0.3,0.03
304,1,1,0.28,0.03
305,1,2,0.28,0.06
306,1,1,0.29,0.03
307,1,1,0.29,0.12
308,1,1,0.29,0.09
309,1,1,0.28,0.12
310,1,1,0.28,0.06
311,1,2,0.29,0.03
312,1,1,0.29,0.06
313,1,2,0.28,0.03
314,1,1,0.29,0.03
315,1,1,0.29,0.03
316,1,1,0.3,0.03
317,1,1,0.28,0.03
318,1,1,0.28,0.03
319,1,1,0.28,0.12
320,1,1,0.28,0.06
321,1,1,0.3,0.03
322,1,1,0.29,0.03
323,1,1,0.28,0.03
324,1,1,0.28,0.03
325,1,1,0.29,0.03
326,1,1,0.29,0.06
327,1,1,0.3,0.03
328,1,1,0.28,0.09
329,1,1,0.29,0.06
330,1,1,0.28,0.03
331,1,1,0.29,0.06
332,1,1,0.3,0.12
333,1,2,0.28,0.06
334,1,1,0.29,0.03
335,1,1,0.29,0.09
336,1,2,0.29,0.12
337,1,1,0.27,0.09
338,1,1,0.28,0.06
339,1,1,0.28,0.03
340,1,1,0.28,0.03
341,1,1,0.28,0.03
342,1,1,0.29,0.06
343,1,1,0.29,0.03
344,1,2,0.28,0.06
345,1,1,0.28,0.03
346,1,1,0.29,0.12
347,1,1,0.28,0.09
348,1,1,0.28,0.06
349,1,1,0.28,0.03
350,1,1,0.27,0.12
351,1,1,0.28,0.03
352,1,2,0.29,0.03
353,1,1,0.28,0.03
354,1,1,0.3,0.06
355,1,1,0.28,0.12
356,1,1,0.29,0.03
357,1,1,0.28,0.06
358,1,1,0.28,0.12
359,1,1,0.28,0.03
360,1,1,0.28,0.06
361,1,1,0.29,0.03
362,1,1,0.28,0.03
363,1,1,0.29,0.03
364,1,1,0.29,0.12
365,1,1,0.29,0.03
366,1,1,0.3,0.03
367,1,2,0.29,0.06
368,1,1,0.29,0.03
369,1,1,0.29,0.03
370,1,1,0.3,0.06
371,1,2,0.28,0.03
372,1,2,0.29,0.03
373,1,2,0.28,0.06
374,1,2,0.29,0.03
375,1,1,0.29,0.03
376,1,1,0.29,0.06
377,1,1,0.28,0.03
378,1,1,0.29,0.06
379,1,1,0.29,0.03
380,1,2,0.28,0.12
381,1,1,0.29,0.12
382,1,1,0.28,0.03
383,1,1,0.28,0.03
384,1,1,0.28,0.03
385,1,1,0.3,0.03
386,1,1,0.28,0.03
387,1,1,0.29,0.03
388,1,1,0.28,0.09
389,1,1,0.29,0.03
390,1,1,0.3,0.06
391,1,1,0.29,0.12
392,1,1,0.29,0.03
393,1,1,0.29,0.03
394,1,1,0.29,0.06
395,1,1,0.28,0.03
396,1,1,0.3,0.03
397,1,1,0.28,0.03
398,1,1,0.29,0.03
399,1,1,0.3,0.03
400,1,1,0.28,0.03
401,1,1,0.29,0.03
402,1,1,0.27,0.15
403,1,1,0.28,0.03
404,1,1,0.28,0.12
405,1,1,0.29,0.03
406,1,1,0.3,0.03
407,1,1,0.28,0.03
408,1,1,0.29,0.12
409,1,1,0.28,0.06
410,1,2,0.28,0.03
411,1,1,0.29,0.03
412,1,1,0.29,0.03
413,1,1,0.29,0.03
414,1,1,0.29,0.06
415,1,1,0.29,0.03
416,1,1,0.28,0.06
417,1,1,0.29,0.03
418,1,2,0.28,0.03
419,1,2,0.28,0.03
420,1,1,0.29,0.12
421,1,1,0.3,0.03
422,1,2,0.29,0.06
423,1,1,0.28,0.03
424,1,1,0.28,0.03
425,1,1,0.27,0.06
426,1,2,0.28,0.03
427,1,1,0.29,0.03
428,1,1,0.28,0.03
429,1,1,0.29,0.03
430,1,2,0.28,0.03
431,1,1,0.29,0.09
432,1,1,0.3,0.03
433,1,2,0.28,0.12
434,1,1,0.29,0.03
435,1,2,0.28,0.03
436,1,1,0.29,0.03
437,1,1,0.29,0.06
438,1,1,0.29,0.06
439,1,1,0.29,0.03
440,1,1,0.28,0.09
441,1,2,0.3,0.03
442,1,2,0.28,0.12
443,1,1,0.3,0.03
444,1,1,0.28,0.03
445,1,1,0.3,0.03
446,1,1,0.29,0.06
447,1,1,0.28,0.03
448,1,1,0.28,0.06
449,1,1,0.3,0.09
450,1,1,0.29,0.03
451,1,1,0.29,0.03
452,1,1,0.28,0.03
453,1,2,0.26,0.03
454,1,1,0.29,0.03
455,1,2,0.28,0.09
456,1,2,0.28,0.06
457,1,2,0.29,0.03
458,1,1,0.29,0.06
459,1,1,0.28,0.03
460,1,2,0.28,0.03
461,1,1,0.29,0.03
462,1,1,0.29,0.03
463,1,1,0.29,0.03
464,1,1,0.3,0.03
465,1,1,0.3,0.03
466,1,1,0.28,0.03
467,1,2,0.28,0.03
468,1,1,0.28,0.03
469,1,1,0.28,0.03
470,1,1,0.29,0.03
471,1,2,0.3,0.06
472,1,2,0.28,0.03
473,1,1,0.29,0.03
474,1,1,0.28,0.03
475,1,1,0.29,0.15
476,1,1,0.29,0.06
477,1,2,0.05,0.06
478,1,2,0.05,0.06
479,1,2,0.05,0.06
480,1,2,0.28,0.03
481,1,1,0.3,0.06
482,1,1,0.3,0.03
483,1,1,0.28,0.03
484,1,1,0.29,0.03
485,1,1,0.3,0.03
486,1,1,0.28,0.03
487,1,2,0.29,0.03
488,1,2,0.29,0.15
489,1,1,0.28,0.06
490,1,1,0.29,0.03
491,1,1,0.29,0.03
492,1,1,0.29,0.06
493,1,1,0.3,0.03
494,1,1,0.29,0.03
495,1,1,0.28,0.12
496,1,1,0.28,0.03
497,1,1,0.29,0.03
498,1,1,0.28,0.03
499,1,1,0.28,0.03
500,1,1,0.3,0.03
501,1,1,0.27,0.09
502,1,1,0.28,0.03
503,1,1,0.29,0.03
504,1,2,0.29,0.03
505,1,1,0.28,0.09
506,1,1,0.29,0.03
507,1,1,0.28,0.03
508,1,1,0.3,0.03
509,1,1,0.29,0.06
510,1,1,0.28,0.03
511,1,1,0.28,0.12
512,1,1,0.29,0.03
513,1,1,0.28,0.03
514,1,1,0.28,0.03
515,1,1,0.29,0.03
516,1,1,0.28,0.03
517,1,1,0.28,0.03
518,1,1,0.29,0.06
519,1,1,0.3,0.12
520,1,1,0.29,0.06
521,1,1,0.28,0.06
522,1,1,0.29,0.15
523,1,2,0.3,0.03
524,1,2,0.3,0.03
525,1,2,0.29,0.03
526,1,1,0.3,0.03
527,1,1,0.27,0.03
528,1,1,0.29,0.09
529,1,1,0.26,0.03
530,1,1,0.29,0.12
531,1,2,0.27,0.03
532,1,1,0.29,0.03
533,1,1,0.29,0.03
534,1,1,0.3,0.06
535,1,1,0.29,0.03
536,1,1,0.28,0.03
537,1,1,0.29,0.03
538,1,1,0.29,0.06
539,1,2,0.28,0.03
540,1,1,0.29,0.12
541,1,1,0.28,0.03
542,1,2,0.28,0.03
543,1,1,0.28,0.12
544,1,1,0.29,0.03
545,1,1,0.29,0.03
546,1,1,0.29,0.09
547,1,1,0.29,0.06
548,1,1,0.29,0.06
549,1,1,0.28,0.06
550,1,1,0.29,0.03
551,1,1,0.3,0.03
552,1,1,0.28,0.06
553,1,1,0.29,0.15
554,1,1,0.28,0.03
555,1,1,0.29,0.03
556,1,1,0.29,0.06
557,1,1,0.3,0.03
558,1,1,0.29,0.06
559,1,1,0.29,0.06
560,1,2,0.28,0.06
561,1,1,0.28,0.03
562,1,1,0.29,0.12
563,1,1,0.28,0.03
564,1,1,0.28,0.03
565,1,2,0.29,0.03
566,1,2,0.29,0.12
567,1,1,0.28,0.03
568,1,1,0.28,0.03
569,1,1,0.29,0.03
570,1,1,0.29,0.03
571,1,1,0.29,0.06
572,1,1,0.28,0.06
573,1,1,0.29,0.03
574,1,1,0.29,0.06
575,1,2,0.29,0.03
576,1,1,0.3,0.03
577,1,1,0.28,0.15
578,1,1,0.28,0.03
579,1,1,0.3,0.03
580,1,1,0.29,0.06
581,1,1,0.28,0.03
582,1,2,0.29,0.03
583,1,1,0.29,0.03
584,2,1,0.29,0.15
585,10,2,0.22,0.06
586,10,2,0.21,0.03
587,10,2,0.25,0.09
588,10,1,0.26,0.03
589,10,1,0.26,0.09
590,10,2,0.25,0.03
591,10,3,0.25,0.09
592,10,2,0.25,0.03
593,10,1,0.14,0.03
594,10,1,0.24,0.06
595,10,2,0.25,0.06
596,10,3,0.25,0.03
597,10,2,0.25,0.03
598,10,2,0.25,0.03
599,10,1,0.26,0.03
600,10,2,0.26,0.03
601,10,2,0.25,0.03
602,10,3,0.23,0.09
603,10,1,0.26,0.06
604,10,1,0.24,0.03
605,10,2,0.25,0.03
606,10,2,0.25,0.03
607,10,1,0.25,0.03
608,10,1,0.24,0.03
609,10,2,0.25,0.03
610,10,2,0.26,0.06
611,10,2,0.25,0.03
612,10,2,0.26,0.09
613,10,2,0.23,0.03
614,10,1,0.25,0.03
615,10,2,0.25,0.06
616,10,2,0.23,0.03
617,10,2,0.25,0.03
618,10,1,0.27,0.03
619,10,1,0.26,0.03
620,10,1,0.23,0.03
621,10,2,0.25,0.06
622,10,2,0.26,0.03
623,10,2,0.25,0.03
624,10,2,0.22,0.03
625,10,1,0.26,0.03
626,10,1,0.26,0.03
627,10,1,0.26,0.03
628,10,2,0.23,0.09
629,10,1,0.25,0.09
630,10,1,0.26,0.06
631,10,1,0.26,0.03
632,10,1,0.25,0.09
633,10,1,0.24,0.09
634,10,2,0.26,0.03
635,10,2,0.24,0.06
636,10,2,0.24,0.06
637,10,1,0.26,0.03
638,10,1,0.25,0.06
639,10,2,0.25,0.03
640,10,2,0.24,0.06
641,10,1,0.26,0.03
642,10,1,0.27,0.06
643,10,2,0.24,0.03
644,10,2,0.25,0.03
645,10,1,0.23,0.03
646,10,1,0.27,0.03
647,10,2,0.26,0.06
648,10,2,0.24,0.06
649,10,2,0.25,0.03
650,10,1,0.24,0.06
651,10,2,0.25,0.06
652,10,2,0.24,0.03
653,10,2,0.25,0.06
654,10,1,0.26,0.06
655,10,2,0.24,0.03
656,10,2,0.24,0.03
657,10,2,0.26,0.03
658,10,2,0.24,0.03
659,10,1,0.25,0.06
660,10,2,0.24,0.03
661,10,2,0.23,0.06
662,10,4,0.14,0.03
663,10,1,0.25,0.03
664,10,2,0.25,0.03
665,10,2,0.26,0.06
666,10,1,0.26,0.06
667,10,2,0.26,0.06
668,10,2,0.24,0.06
669,10,1,0.25,0.03
670,10,2,0.25,0.06
671,10,1,0.26,0.03
672,10,2,0.25,0.09
673,10,1,0.26,0.03
674,10,2,0.26,0.06
675,10,2,0.23,0.03
676,10,2,0.24,0.03
677,12,2,0.06,0.06
678,12,2,0.06,0.06
679,12,1,0.07,0.06
680,12,1,0.07,0.06
681,12,2,0.07,0.03
682,12,2,0.07,0.12
683,12,2,0.07,0.06
684,12,2,0.08,0.06
685,12,2,0.06,0.06
686,12,2,0.07,0.06
687,12,1,0.07,0.06
688,12,2,0.06,0.06
689,12,2,0.06,0.06
690,12,1,0.07,0.12
691,12,1,0.06,0.06
692,12,2,0.06,0.09
693,12,2,0.06,0.06
694,12,2,0.07,0.06
695,12,2,0.06,0.09
696,12,2,0.06,0.06
697,12,2,0.07,0.06
698,12,2,0.06,0.06
699,12,2,0.06,0.06
700,12,1,0.07,0.06
701,12,2,0.07,0.06
702,12,2,0.07,0.03
703,12,2,0.07,0.06
704,12,2,0.07,0.03
705,12,2,0.07,0.03
706,12,2,0.06,0.09
707,12,2,0.06,0.06
708,12,2,0.06,0.06
709,12,2,0.07,0.06
710,12,2,0.06,0.03
711,12,2,0.07,0.06
712,12,2,0.06,0.06
713,12,2,0.06,0.06
714,12,2,0.07,0.06
715,12,2,0.06,0.06
716,12,2,0.07,0.06
717,32,3,0.26,0.12
718,32,5,0.15,0.06
719,32,4,0.14,0.12
720,32,5,0.15,0.09
721,32,6,0.14,0.03
722,32,3,0.26,0.06
723,32,5,0.14,0.03
724,32,2,0.26,0.09
725,32,2,0.26,0.03
726,32,1,0.19,0.06
727,32,5,0.13,0.12
728,40,2,0.28,0.09
729,40,1,0.28,0.09
730,40,1,0.28,0.09
731,40,2,0.29,0.03
732,40,2,0.28,0.03
733,40,2,0.29,0.03
734,40,1,0.23,0.03
735,40,2,0.29,0.09
736,40,2,0.28,0.03
737,40,1,0.22,0.03
738,40,1,0.29,0.09
739,40,2,0.27,0.03
740,40,1,0.27,0.03
741,40,1,0.29,0.03
742,40,2,0.27,0.03
743,40,1,0.28,0.03
744,40,1,0.27,0.06
745,40,1,0.23,0.12
746,40,2,0.29,0.03
747,40,2,0.29,0.15
748,40,2,0.29,0.09
749,40,2,0.3,0.09
750,40,1,0.28,0.09
751,40,1,0.22,0.09
752,40,2,0.3,0.06
753,40,2,0.28,0.03
754,40,2,0.27,0.03
755,40,2,0.29,0.09
756,40,1,0.28,0.03
757,40,2,0.27,0.03
758,40,1,0.26,0.12
759,40,2,0.28,0.09
760,40,1,0.23,0.03
761,40,2,0.27,0.15
762,40,1,0.27,0.03
763,40,1,0.27,0.03
764,40,2,0.28,0.03
765,40,1,0.28,0.06
766,40,2,0.27,0.03
767,40,2,0.22,0.06
768,40,1,0.29,0.09
769,40,1,0.21,0.09
770,40,2,0.22,0.03
771,40,2,0.29,0.03
772,40,1,0.29,0.03
773,40,2,0.28,0.03
774,40,1,0.29,0.03
775,40,2,0.29,0.03
776,40,2,0.28,0.09
777,40,2,0.27,0.03
778,40,2,0.28,0.03
779,40,1,0.26,0.03
780,40,3,0.04,0.03
781,40,3,0.07,0.03
782,40,3,0.04,0.09
783,40,3,0.03,0.09
784,40,3,0.06,0.12
785,40,3,0.03,0.03
786,40,3,0.05,0.06
787,40,3,0.03,0.06
788,40,3,0.05,0.03
789,40,1,0.27,0.06
790,64,2,0.07,0.06
791,64,2,0.07,0.09
792,64,2,0.08,0.15
793,64,2,0.07,0.15
794,64,2,0.06,0.09
795,64,2,0.07,0.12
796,64,2,0.07,0.15
797,64,2,0.07,0.09
798,64,2,0.15,0.03
799,64,2,0.07,0.12
800,64,5,0.22,0.06
801,64,5,0.21,0.06
802,64,5,0.24,0.15
803,64,5,0.21,0.03
804,64,5,0.22,0.06
805,64,2,0.07,0.09
806,64,2,0.07,0.09
807,64,1,0.28,0.06
808,64,2,0.06,0.15
809,64,3,0.14,0.09
810,64,5,0.21,0.12
811,64,2,0.06,0.09
812,64,2,0.06,0.03
813,64,2,0.07,0.03
814,64,2,0.07,0.06
815,64,2,0.07,0.03
816,64,1,0.07,0.06
817,64,6,0.03,0.15
818,64,6,0.03,0.18
819,64,6,0.03,0.12
820,64,6,0.03,0.12
821,64,6,0.03,0.09
822,64,6,0.03,0.15
823,64,6,0.03,0.12
824,64,6,0.03,0.12
825,64,6,0.03,0.15
826,64,6,0.03,0.15
827,64,6,0.03,0.09
828,64,6,0.03,0.09
829,64,6,0.03,0.12
830,64,2,0.07,0.09
831,64,5,0.22,0.09
832,64,2,0.06,0.09
833,64,2,0.06,0.09
834,64,6,0.03,0.15
835,64,5,0.22,0.12
836,64,5,0.23,0.12
837,64,5,0.23,0.09
838,64,2,0.15,0.12
839,64,2,0.16,0.12
840,64,2,0.15,0.03
841,64,2,0.15,0.03
842,64,2,0.12,0.12
843,64,2,0.14,0.03
844,64,2,0.21,0.03
845,64,5,0.25,0.09
846,64,5,0.22,0.06
847,64,2,0.15,0.06
848,64,2,0.14,0.03
849,64,2,0.13,0.03
850,64,2,0.15,0.12
851,64,2,0.15,0.12
852,64,2,0.13,0.12
853,64,2,0.24,0.09
854,64,2,0.22,0.09
855,64,6,0.03,0.15
856,64,6,0.03,0.15
857,64,6,0.03,0.12
858,64,6,0.03,0.21
859,64,6,0.03,0.09
860,64,6,0.03,0.09
861,64,6,0.03,0.12
862,64,6,0.03,0.09
863,64,2,0.07,0.06
864,64,2,0.07,0.09
865,64,2,0.08,0.12
866,64,2,0.07,0.12
867,64,6,0.03,0.09
868,64,6,0.03,0.18
869,64,6,0.04,0.09
870,64,2,0.07,0.12
871,64,3,0.16,0.12
872,64,2,0.16,0.09
873,64,3,0.12,0.03
874,64,3,0.13,0.09
875,64,3,0.14,0.09
876,64,2,0.16,0.09
877,64,1,0.1,0.03
878,64,2,0.13,0.06
879,64,2,0.17,0.15
880,64,2,0.1,0.06
881,64,2,0.16,0.03
882,64,2,0.16,0.09
883,64,2,0.17,0.09
884,64,2,0.2,0.12
885,64,2,0.14,0.03
886,64,2,0.16,0.03
887,64,2,0.19,0.12
888,64,2,0.2,0.09
889,64,2,0.18,0.09
890,64,2,0.07,0.12
891,64,5,0.22,0.15
892,64,2,0.09,0.03
893,64,6,0.03,0.15
894,64,3,0.14,0.12
895,64,6,0.03,0.12
896,64,2,0.06,0.03
897,64,1,0.08,0.06
898,64,2,0.07,0.03
899,64,2,0.09,0.03
900,64,2,0.05,0.03
901,64,1,0.08,0.03
902,64,1,0.08,0.12
903,64,6,0.03,0.12
904,64,6,0.03,0.12
905,64,6,0.03,0.12
906,64,6,0.03,0.12
907,64,2,0.06,0.09
908,64,1,0.07,0.03
909,64,2,0.07,0.09
910,64,1,0.08,0.03
911,64,2,0.07,0.09
912,64,2,0.08,0.18
913,64,2,0.06,0.09
914,64,2,0.07,0.18
915,64,6,0.03,0.09
916,64,6,0.04,0.09
917,69,1,0.09,0.12
918,69,1,0.27,0.06
919,69,1,0.14,0.03
920,69,1,0.07,0.06
921,69,1,0.06,0.03
922,69,1,0.06,0.03
923,69,1,0.23,0.03
924,79,3,0.06,0.15
925,79,3,0.06,0.09
926,79,3,0.06,0.09
927,79,3,0.07,0.21
928,79,3,0.07,0.06
929,79,3,0.06,0.12
930,79,3,0.06,0.09
931,79,3,0.06,0.09
932,79,3,0.06,0.06
933,79,3,0.07,0.12
934,79,3,0.06,0.09
935,79,3,0.06,0.09
936,79,3,0.07,0.12
937,79,3,0.06,0.15
938,79,3,0.05,0.09
939,79,3,0.06,0.09
940,79,3,0.05,0.06
941,79,3,0.06,0.09
942,79,3,0.06,0.09
943,79,3,0.06,0.09
944,79,3,0.06,0.09
945,79,3,0.06,0.09
946,79,3,0.07,0.09
947,79,3,0.06,0.09
948,79,3,0.06,0.09
949,79,3,0.07,0.12
950,79,3,0.06,0.12
951,79,3,0.06,0.09
952,79,3,0.06,0.09
953,79,3,0.06,0.09
954,79,3,0.07,0.09
955,79,3,0.05,0.09
956,79,3,0.06,0.09
957,79,3,0.06,0.09
958,79,3,0.06,0.09
959,79,3,0.07,0.12
960,79,3,0.05,0.09
961,79,3,0.05,0.09
962,79,3,0.06,0.09
963,79,3,0.05,0.09
964,79,3,0.06,0.09
965,79,3,0.05,0.09
966,79,3,0.05,0.09
967,79,3,0.06,0.09
968,79,3,0.06,0.12
969,79,3,0.06,0.12
970,79,3,0.06,0.09
971,79,3,0.06,0.09
972,79,3,0.06,0.09
973,79,3,0.03,0.12
974,79,3,0.03,0.09
975,79,3,0.03,0.09
976,79,3,0.03,0.09
977,79,3,0.06,0.06
978,79,3,0.07,0.12
979,79,3,0.06,0.09
980,79,3,0.06,0.09
981,79,3,0.05,0.09
982,79,3,0.06,0.12
983,79,3,0.06,0.09
984,79,3,0.06,0.09
985,79,3,0.06,0.15
986,79,3,0.06,0.09
987,79,3,0.06,0.15
988,79,3,0.07,0.09
989,79,3,0.06,0.09
990,79,3,0.05,0.12
991,79,3,0.06,0.09
992,79,3,0.06,0.18
993,79,3,0.06,0.15
994,79,3,0.06,0.12
995,79,3,0.06,0.06
996,79,3,0.07,0.12
997,79,3,0.06,0.09
998,79,3,0.07,0.12
