0,1,2,0.06,0.12
77,1,2,0.06,0.15
78,1,2,0.05,0.12
79,1,2,0.05,0.09
80,1,2,0.06,0.09
81,1,2,0.06,0.12
82,1,2,0.05,0.09
83,1,2,0.05,0.18
84,1,2,0.06,0.12
85,1,2,0.05,0.09
86,1,2,0.06,0.06
87,1,2,0.06,0.15
88,1,2,0.06,0.18
89,1,2,0.05,0.12
90,1,2,0.05,0.06
91,1,2,0.13,0.03
92,1,2,0.12,0.03
93,1,2,0.14,0.03
94,1,2,0.13,0.03
95,1,2,0.12,0.03
96,1,2,0.05,0.09
97,1,2,0.05,0.12
98,1,2,0.05,0.09
99,1,2,0.05,0.06
100,1,2,0.06,0.09
101,1,2,0.06,0.12
102,1,2,0.05,0.09
103,1,2,0.06,0.18
104,1,2,0.06,0.15
105,1,2,0.05,0.12
106,1,2,0.05,0.12
107,1,2,0.06,0.18
108,1,2,0.06,0.09
109,1,2,0.06,0.12
110,1,2,0.06,0.12
111,1,2,0.08,0.06
112,1,2,0.06,0.15
113,1,2,0.05,0.12
114,1,2,0.06,0.15
115,1,2,0.06,0.15
116,1,2,0.05,0.09
117,1,2,0.07,0.09
118,1,2,0.06,0.12
119,1,2,0.13,0.03
120,1,2,0.13,0.12
121,1,2,0.14,0.09
122,1,2,0.13,0.03
123,1,2,0.05,0.12
124,1,2,0.05,0.12
125,1,2,0.05,0.12
126,1,2,0.05,0.12
127,1,2,0.05,0.09
128,1,2,0.06,0.12
129,1,2,0.05,0.06
130,1,2,0.06,0.18
131,1,2,0.06,0.12
132,1,2,0.05,0.09
133,1,2,0.05,0.06
134,1,2,0.06,0.12
135,1,2,0.05,0.06
136,1,2,0.06,0.09
137,1,2,0.05,0.15
138,1,2,0.05,0.12
139,1,2,0.06,0.15
140,1,2,0.05,0.12
141,1,2,0.05,0.15
142,1,2,0.13,0.03
143,1,2,0.14,0.12
144,1,2,0.13,0.09
145,1,2,0.14,0.09
146,1,2,0.05,0.12
147,1,2,0.05,0.06
148,1,2,0.06,0.12
149,1,2,0.05,0.09
150,1,2,0.05,0.12
151,1,2,0.06,0.15
152,1,2,0.05,0.09
153,1,2,0.06,0.12
154,1,3,0.05,0.12
155,1,3,0.05,0.06
156,1,3,0.04,0.06
157,1,3,0.06,0.12
158,1,3,0.06,0.09
159,1,3,0.05,0.06
160,1,2,0.06,0.09
161,1,3,0.05,0.06
162,1,2,0.05,0.15
163,1,2,0.06,0.18
164,1,2,0.06,0.09
165,1,2,0.06,0.09
166,1,2,0.05,0.09
167,1,2,0.05,0.09
168,1,2,0.05,0.06
169,1,2,0.05,0.09
170,1,2,0.05,0.09
171,1,2,0.05,0.09
172,1,2,0.07,0.15
173,1,2,0.06,0.15
174,1,2,0.06,0.09
175,1,2,0.06,0.12
176,1,2,0.06,0.12
177,1,2,0.06,0.15
178,1,2,0.05,0.15
179,1,3,0.05,0.15
180,1,3,0.05,0.15
181,1,3,0.05,0.12
182,1,3,0.05,0.12
183,1,3,0.05,0.12
184,1,3,0.05,0.12
185,1,3,0.05,0.06
186,1,3,0.05,0.06
187,1,3,0.05,0.06
188,1,3,0.05,0.15
189,1,3,0.05,0.06
190,1,3,0.05,0.15
191,1,3,0.05,0.06
192,1,3,0.05,0.15
193,1,3,0.05,0.09
194,1,3,0.06,0.15
195,1,3,0.06,0.12
196,1,3,0.04,0.15
197,1,3,0.05,0.06
198,1,3,0.05,0.06
199,1,3,0.05,0.12
200,1,3,0.05,0.15
201,1,3,0.06,0.06
202,1,3,0.05,0.06
203,1,3,0.05,0.09
204,1,3,0.05,0.06
205,1,3,0.05,0.15
206,1,3,0.05,0.06
207,1,3,0.05,0.06
208,1,3,0.05,0.18
209,1,3,0.05,0.06
210,1,3,0.04,0.06
211,1,3,0.06,0.06
212,1,3,0.05,0.06
213,1,3,0.05,0.12
214,1,3,0.04,0.06
215,1,2,0.08,0.09
216,1,2,0.14,0.09
217,1,2,0.05,0.12
218,1,2,0.06,0.15
219,1,2,0.13,0.03
220,1,2,0.15,0.12
221,1,2,0.14,0.03
222,1,2,0.14,0.09
223,1,2,0.13,0.03
224,1,2,0.14,0.09
225,1,2,0.13,0.03
226,1,2,0.13,0.03
227,1,2,0.13,0.03
228,1,2,0.14,0.03
229,1,2,0.13,0.03
230,1,2,0.13,0.03
231,1,2,0.14,0.09
232,1,2,0.14,0.03
233,1,2,0.14,0.03
234,1,2,0.13,0.03
235,1,2,0.13,0.03
236,1,2,0.13,0.03
237,1,2,0.14,0.12
238,1,2,0.14,0.12
239,1,2,0.13,0.09
240,1,2,0.13,0.03
241,1,2,0.13,0.03
242,1,2,0.14,0.09
243,1,2,0.13,0.03
244,1,2,0.14,0.12
245,1,2,0.14,0.12
246,1,2,0.14,0.03
247,1,2,0.13,0.03
248,1,2,0.13,0.03
249,1,2,0.12,0.03
250,1,2,0.14,0.09
251,1,2,0.14,0.03
252,1,2,0.13,0.03
253,1,2,0.13,0.09
254,1,2,0.14,0.12
255,1,2,0.05,0.12
256,1,2,0.06,0.09
257,1,2,0.06,0.12
258,1,2,0.08,0.09
259,1,2,0.05,0.12
260,1,2,0.05,0.12
261,1,2,0.05,0.15
262,1,2,0.06,0.18
263,1,2,0.05,0.09
264,1,2,0.06,0.12
265,1,2,0.05,0.09
266,1,3,0.05,0.15
267,1,3,0.06,0.12
268,1,3,0.06,0.09
269,1,2,0.06,0.15
270,1,2,0.06,0.15
271,1,2,0.05,0.09
272,1,2,0.06,0.15
273,1,2,0.14,0.03
274,1,2,0.13,0.03
275,1,2,0.13,0.03
276,1,2,0.05,0.09
277,1,2,0.06,0.06
278,1,2,0.07,0.15
279,1,2,0.05,0.09
280,1,2,0.05,0.12
281,1,2,0.06,0.12
282,1,2,0.05,0.06
283,1,2,0.07,0.15
284,1,2,0.07,0.15
285,1,2,0.06,0.15
286,1,2,0.06,0.15
287,1,2,0.08,0.06
288,1,2,0.07,0.09
289,1,3,0.05,0.06
290,1,2,0.14,0.03
291,1,2,0.13,0.03
292,1,3,0.05,0.12
293,1,3,0.05,0.12
294,1,3,0.06,0.15
295,1,3,0.06,0.12
296,1,3,0.05,0.18
297,1,3,0.06,0.12
298,1,3,0.05,0.15
299,1,3,0.05,0.12
300,1,3,0.06,0.06
301,1,3,0.05,0.09
302,1,3,0.05,0.06
303,1,3,0.05,0.12
304,1,3,0.05,0.06
305,1,3,0.05,0.12
306,1,3,0.06,0.12
307,1,3,0.04,0.06
308,1,3,0.06,0.09
309,1,3,0.05,0.06
310,1,3,0.05,0.06
311,1,3,0.05,0.12
312,1,3,0.05,0.09
313,1,3,0.05,0.12
314,1,3,0.05,0.12
315,1,3,0.05,0.12
316,1,3,0.04,0.12
317,1,3,0.05,0.06
318,1,3,0.05,0.06
319,1,3,0.05,0.15
320,1,3,0.04,0.15
321,1,3,0.05,0.09
322,1,3,0.05,0.06
323,1,3,0.07,0.06
324,1,3,0.05,0.09
325,1,3,0.05,0.09
326,1,3,0.06,0.06
327,1,3,0.06,0.15
328,1,3,0.05,0.09
329,1,3,0.04,0.06
330,1,3,0.05,0.12
331,1,3,0.07,0.06
332,1,3,0.05,0.06
333,1,3,0.05,0.09
334,1,3,0.05,0.06
335,1,3,0.04,0.06
336,1,3,0.05,0.06
337,1,3,0.05,0.15
338,1,3,0.06,0.06
339,1,3,0.05,0.06
340,1,3,0.05,0.15
341,1,3,0.05,0.06
342,1,3,0.07,0.06
343,1,3,0.05,0.06
344,1,3,0.05,0.06
345,1,3,0.05,0.06
346,1,3,0.05,0.06
347,1,3,0.04,0.12
348,1,3,0.05,0.06
349,1,3,0.05,0.15
350,1,3,0.06,0.06
351,1,3,0.05,0.06
352,1,3,0.04,0.06
353,1,3,0.04,0.06
354,1,3,0.05,0.06
355,1,3,0.05,0.06
356,1,3,0.06,0.06
357,1,3,0.05,0.15
358,1,3,0.05,0.06
359,1,3,0.05,0.09
360,1,3,0.05,0.06
361,1,3,0.05,0.12
362,1,3,0.06,0.06
363,1,3,0.05,0.12
364,1,3,0.05,0.12
365,1,3,0.05,0.12
366,1,3,0.06,0.12
367,1,3,0.05,0.06
368,1,3,0.06,0.06
369,1,3,0.05,0.06
370,1,3,0.06,0.15
371,1,3,0.05,0.06
372,1,5,0.16,0.03
373,1,5,0.16,0.03
374,1,5,0.16,0.15
375,1,5,0.16,0.03
376,1,3,0.04,0.06
377,1,1,0.29,0.03
378,1,3,0.06,0.06
379,1,1,0.27,0.06
380,1,3,0.05,0.15
381,1,3,0.05,0.09
382,1,5,0.16,0.03
383,1,5,0.16,0.03
384,1,5,0.16,0.03
385,1,6,0.17,0.06
386,1,5,0.16,0.03
387,1,5,0.16,0.03
388,1,3,0.05,0.15
389,1,3,0.05,0.06
390,1,3,0.04,0.09
391,1,3,0.06,0.15
392,1,3,0.05,0.06
393,1,3,0.05,0.15
394,1,3,0.04,0.06
395,1,3,0.06,0.06
396,1,3,0.06,0.06
397,1,1,0.27,0.12
398,1,3,0.04,0.06
399,1,3,0.05,0.12
400,1,3,0.05,0.06
401,1,3,0.05,0.09
402,1,3,0.05,0.12
403,1,3,0.05,0.06
404,1,3,0.04,0.06
405,1,3,0.05,0.12
406,1,3,0.04,0.06
407,1,3,0.06,0.06
408,1,3,0.05,0.12
409,1,3,0.05,0.09
410,1,3,0.05,0.18
411,1,3,0.04,0.06
412,1,3,0.06,0.15
413,1,3,0.06,0.06
414,1,3,0.06,0.06
415,1,3,0.06,0.12
416,1,3,0.05,0.09
417,1,3,0.05,0.06
418,1,3,0.05,0.12
419,1,3,0.05,0.06
420,1,3,0.06,0.15
421,1,3,0.05,0.06
422,1,3,0.05,0.06
423,1,3,0.05,0.15
424,1,3,0.04,0.06
425,1,3,0.06,0.12
426,1,3,0.05,0.12
427,1,3,0.05,0.06
428,1,3,0.05,0.12
429,1,3,0.05,0.09
430,1,3,0.05,0.18
431,1,3,0.07,0.09
432,1,3,0.05,0.12
433,1,3,0.05,0.06
434,1,3,0.05,0.06
435,1,3,0.06,0.09
436,1,3,0.05,0.12
437,1,1,0.26,0.06
438,1,2,0.13,0.03
439,1,2,0.13,0.03
440,1,2,0.14,0.09
441,1,2,0.14,0.09
442,1,2,0.13,0.03
443,1,1,0.28,0.06
444,1,2,0.13,0.03
445,1,2,0.13,0.03
446,1,2,0.15,0.03
447,1,2,0.14,0.12
448,1,2,0.13,0.09
449,1,2,0.13,0.15
450,1,2,0.15,0.03
451,1,2,0.14,0.09
452,1,2,0.13,0.03
453,1,1,0.29,0.09
454,1,1,0.18,0.03
455,1,1,0.06,0.06
456,1,1,0.07,0.15
457,1,1,0.07,0.15
458,1,1,0.06,0.12
459,1,1,0.07,0.12
460,1,1,0.07,0.06
461,1,1,0.28,0.03
462,1,1,0.07,0.18
463,1,1,0.27,0.09
464,1,1,0.26,0.09
465,1,1,0.26,0.06
466,1,1,0.24,0.06
467,1,1,0.26,0.06
468,1,1,0.23,0.09
469,1,1,0.28,0.12
470,1,2,0.13,0.09
471,1,2,0.13,0.03
472,1,2,0.13,0.03
473,1,2,0.13,0.03
474,1,2,0.14,0.06
475,1,2,0.13,0.03
476,1,2,0.13,0.03
477,1,2,0.15,0.12
478,1,2,0.14,0.12
479,1,2,0.14,0.12
480,1,2,0.14,0.03
481,1,2,0.13,0.09
482,1,2,0.13,0.06
483,1,2,0.13,0.03
484,1,2,0.13,0.03
485,1,2,0.13,0.03
486,1,2,0.14,0.12
487,1,2,0.13,0.03
488,1,2,0.14,0.12
489,1,2,0.14,0.06
490,1,2,0.14,0.03
491,1,2,0.12,0.03
492,1,2,0.13,0.09
493,1,2,0.14,0.03
494,1,2,0.13,0.09
495,1,2,0.13,0.03
496,1,2,0.14,0.03
497,1,2,0.06,0.09
498,1,2,0.05,0.06
499,1,2,0.05,0.15
500,1,2,0.06,0.15
501,1,2,0.06,0.09
502,1,2,0.06,0.15
503,1,2,0.14,0.09
504,1,2,0.14,0.09
505,1,2,0.12,0.03
506,1,1,0.07,0.15
507,1,2,0.14,0.09
508,1,1,0.06,0.06
509,1,1,0.07,0.18
510,1,1,0.06,0.06
511,1,1,0.07,0.12
512,1,1,0.07,0.06
513,1,1,0.07,0.06
514,1,1,0.07,0.15
515,1,1,0.06,0.12
516,1,1,0.07,0.12
517,1,1,0.07,0.15
518,1,1,0.06,0.12
519,1,1,0.07,0.12
520,1,1,0.07,0.12
521,1,1,0.06,0.06
522,1,1,0.07,0.15
523,1,1,0.07,0.09
524,1,1,0.07,0.18
525,1,1,0.07,0.15
526,1,1,0.07,0.18
527,1,1,0.07,0.15
528,1,3,0.05,0.06
529,1,3,0.05,0.15
530,1,3,0.04,0.06
531,1,1,0.07,0.15
532,1,1,0.07,0.15
533,1,1,0.06,0.06
534,1,1,0.07,0.12
535,1,1,0.06,0.06
536,1,1,0.07,0.15
537,1,1,0.07,0.09
538,1,1,0.07,0.15
539,1,1,0.07,0.15
540,1,1,0.07,0.12
541,1,1,0.06,0.06
542,1,1,0.06,0.09
543,1,1,0.06,0.06
544,1,1,0.06,0.06
545,1,1,0.07,0.06
546,1,1,0.07,0.15
547,1,1,0.07,0.15
548,1,1,0.07,0.09
549,1,1,0.06,0.06
550,1,1,0.07,0.15
551,1,1,0.06,0.09
552,1,1,0.07,0.12
553,1,1,0.07,0.18
554,1,1,0.07,0.06
555,1,1,0.07,0.15
556,1,1,0.07,0.15
557,1,1,0.06,0.06
558,1,1,0.07,0.18
559,1,1,0.06,0.12
560,1,1,0.07,0.12
561,1,1,0.07,0.15
562,1,1,0.07,0.09
563,1,1,0.06,0.06
564,1,1,0.07,0.12
565,1,1,0.07,0.15
566,1,1,0.07,0.12
567,1,1,0.07,0.12
568,1,1,0.07,0.12
569,1,1,0.07,0.15
570,1,1,0.07,0.12
571,1,1,0.07,0.06
572,1,1,0.06,0.06
573,1,1,0.06,0.12
574,1,1,0.07,0.12
575,1,1,0.07,0.15
576,1,1,0.07,0.09
577,1,1,0.07,0.15
578,1,1,0.06,0.15
579,1,1,0.07,0.12
580,1,3,0.05,0.12
581,1,3,0.05,0.12
582,1,3,0.05,0.09
583,1,2,0.05,0.06
584,1,2,0.07,0.09
585,1,2,0.05,0.12
586,1,2,0.07,0.15
587,1,2,0.06,0.12
588,1,2,0.05,0.06
589,1,2,0.05,0.12
590,1,2,0.05,0.09
591,1,2,0.05,0.09
592,1,2,0.05,0.12
593,1,2,0.05,0.12
594,1,2,0.06,0.12
595,1,2,0.06,0.15
596,1,2,0.05,0.06
597,1,2,0.05,0.06
598,1,2,0.05,0.12
599,1,2,0.05,0.12
600,1,2,0.06,0.12
601,1,2,0.06,0.15
602,1,2,0.05,0.09
603,1,2,0.06,0.15
604,1,2,0.05,0.09
605,1,2,0.06,0.12
606,1,2,0.06,0.12
607,1,2,0.05,0.09
608,1,2,0.06,0.09
609,1,2,0.06,0.15
610,1,2,0.06,0.09
611,1,2,0.06,0.09
612,1,2,0.06,0.12
613,1,2,0.05,0.12
614,1,2,0.05,0.15
615,1,2,0.06,0.09
616,1,3,0.06,0.06
617,1,2,0.06,0.09
618,1,2,0.05,0.09
619,1,2,0.07,0.15
620,1,2,0.06,0.09
621,1,2,0.06,0.06
622,1,2,0.07,0.12
623,1,2,0.06,0.12
624,1,2,0.06,0.09
625,1,2,0.06,0.15
626,1,2,0.07,0.12
627,1,2,0.05,0.06
628,1,2,0.05,0.09
629,1,2,0.06,0.09
630,1,2,0.06,0.12
631,1,2,0.06,0.12
632,1,2,0.05,0.09
633,1,2,0.05,0.06
634,1,2,0.06,0.18
635,1,2,0.06,0.09
636,1,2,0.05,0.09
637,1,2,0.05,0.06
638,1,2,0.06,0.09
639,1,2,0.06,0.15
640,1,2,0.06,0.15
641,1,2,0.06,0.12
642,1,2,0.05,0.12
643,1,2,0.07,0.12
644,1,2,0.06,0.18
645,1,2,0.05,0.09
646,1,2,0.05,0.12
647,1,2,0.06,0.12
648,1,2,0.05,0.12
649,1,2,0.06,0.09
650,1,2,0.06,0.12
651,1,2,0.06,0.09
652,1,2,0.06,0.15
653,1,2,0.07,0.15
654,1,2,0.06,0.15
655,1,2,0.05,0.15
656,1,2,0.05,0.12
657,1,2,0.06,0.15
658,1,2,0.05,0.12
659,1,2,0.05,0.12
660,1,2,0.06,0.15
661,1,2,0.06,0.15
662,1,2,0.05,0.12
663,1,2,0.06,0.12
664,1,2,0.05,0.12
665,1,2,0.05,0.06
666,1,2,0.06,0.18
667,1,3,0.06,0.12
668,1,3,0.05,0.06
669,1,3,0.05,0.15
670,1,3,0.05,0.06
671,1,3,0.06,0.12
672,1,2,0.06,0.09
673,1,3,0.05,0.06
674,1,3,0.05,0.12
675,1,3,0.05,0.18
676,1,3,0.05,0.12
677,1,3,0.06,0.09
678,1,2,0.07,0.09
679,1,2,0.05,0.09
680,1,3,0.05,0.12
681,1,2,0.06,0.15
682,1,3,0.04,0.12
683,1,2,0.05,0.15
684,1,2,0.06,0.12
685,1,2,0.05,0.12
686,1,2,0.06,0.09
687,1,2,0.05,0.09
688,1,2,0.05,0.09
689,1,2,0.05,0.15
690,1,2,0.06,0.09
691,1,2,0.06,0.09
692,1,2,0.05,0.06
693,1,2,0.06,0.09
694,1,2,0.06,0.15
695,1,2,0.05,0.09
696,1,2,0.05,0.06
697,1,2,0.06,0.15
698,1,2,0.05,0.15
699,1,2,0.06,0.12
700,1,2,0.05,0.12
701,1,2,0.06,0.15
702,1,2,0.06,0.15
703,1,2,0.05,0.15
704,1,2,0.05,0.12
705,1,2,0.08,0.09
706,1,2,0.05,0.12
707,1,2,0.05,0.09
708,1,2,0.05,0.09
709,1,2,0.05,0.12
710,2,2,0.06,0.09
711,2,2,0.13,0.09
712,2,2,0.05,0.12
713,2,2,0.08,0.09
714,2,2,0.06,0.12
715,2,2,0.06,0.09
716,55,1,0.09,0.12
717,55,1,0.1,0.12
718,55,1,0.14,0.12
719,55,1,0.09,0.09
720,55,1,0.09,0.12
721,55,1,0.08,0.09
722,55,1,0.1,0.21
723,55,1,0.1,0.12
724,55,1,0.09,0.15
725,55,1,0.09,0.09
726,55,1,0.1,0.12
727,55,1,0.1,0.21
728,55,1,0.1,0.12
729,55,1,0.1,0.09
730,55,1,0.1,0.18
731,55,1,0.1,0.09
732,55,1,0.09,0.18
733,55,1,0.09,0.12
734,55,1,0.11,0.18
735,55,1,0.13,0.12
736,55,1,0.14,0.18
737,55,1,0.09,0.09
738,55,1,0.1,0.15
739,55,3,0.05,0.06
740,55,2,0.16,0.09
741,55,2,0.18,0.15
742,55,2,0.16,0.12
743,55,1,0.1,0.15
744,55,2,0.16,0.09
745,55,2,0.17,0.09
746,55,2,0.16,0.18
747,55,2,0.16,0.09
748,55,2,0.15,0.18
749,55,2,0.17,0.09
750,55,2,0.16,0.12
751,55,2,0.16,0.06
752,55,1,0.09,0.18
753,55,2,0.16,0.09
754,55,3,0.05,0.06
755,55,2,0.05,0.09
756,55,2,0.07,0.03
757,55,3,0.05,0.09
758,55,3,0.05,0.06
759,55,3,0.06,0.03
760,55,3,0.05,0.03
761,55,3,0.05,0.06
762,55,3,0.07,0.09
763,55,2,0.04,0.03
764,55,2,0.18,0.12
765,55,3,0.05,0.03
766,55,1,0.09,0.09
767,55,1,0.09,0.18
768,55,1,0.1,0.09
769,55,1,0.09,0.09
770,55,1,0.09,0.12
771,55,1,0.09,0.12
772,55,1,0.09,0.12
773,55,1,0.1,0.15
774,55,1,0.09,0.12
775,55,1,0.1,0.15
776,55,1,0.13,0.09
777,55,1,0.1,0.15
778,55,1,0.09,0.09
779,55,1,0.1,0.15
780,55,1,0.09,0.15
781,55,1,0.1,0.15
782,55,1,0.1,0.15
783,55,1,0.11,0.09
784,55,1,0.09,0.09
785,55,1,0.1,0.09
786,55,1,0.09,0.15
787,55,1,0.09,0.15
788,55,1,0.11,0.09
789,55,2,0.17,0.18
790,55,1,0.13,0.09
791,55,1,0.09,0.15
792,55,1,0.09,0.12
793,55,1,0.09,0.15
794,55,1,0.12,0.12
795,55,1,0.09,0.09
796,55,1,0.1,0.15
797,55,1,0.1,0.09
798,55,1,0.1,0.12
799,55,1,0.09,0.12
800,55,1,0.1,0.18
801,55,1,0.09,0.12
802,55,1,0.09,0.09
803,55,1,0.09,0.12
804,55,1,0.1,0.21
805,55,1,0.1,0.18
806,55,1,0.11,0.15
807,55,1,0.12,0.09
808,55,1,0.1,0.18
809,55,1,0.1,0.09
810,55,1,0.1,0.21
811,55,1,0.09,0.15
812,55,1,0.09,0.09
813,55,1,0.1,0.12
814,55,1,0.1,0.12
815,55,1,0.09,0.12
816,55,1,0.09,0.15
817,55,1,0.13,0.09
818,55,1,0.09,0.15
819,55,1,0.1,0.15
820,55,1,0.1,0.12
821,55,2,0.15,0.12
822,55,1,0.09,0.09
823,55,2,0.16,0.12
824,55,2,0.17,0.09
825,55,2,0.16,0.09
826,55,2,0.15,0.18
827,55,2,0.15,0.12
828,55,2,0.15,0.06
829,55,2,0.15,0.06
830,55,2,0.16,0.12
831,55,2,0.14,0.09
832,55,2,0.18,0.12
833,55,1,0.09,0.09
834,55,1,0.1,0.18
835,55,1,0.1,0.12
836,55,1,0.1,0.12
837,55,1,0.1,0.15
838,55,1,0.12,0.15
839,55,1,0.1,0.09
840,55,1,0.09,0.15
841,55,1,0.09,0.09
842,55,1,0.09,0.09
843,55,1,0.1,0.09
844,55,1,0.1,0.12
845,55,1,0.1,0.12
846,55,1,0.1,0.12
847,55,2,0.19,0.09
848,55,2,0.16,0.06
849,55,2,0.19,0.18
850,55,2,0.14,0.06
851,55,2,0.17,0.09
852,55,2,0.17,0.09
853,55,2,0.23,0.09
854,55,2,0.15,0.09
855,55,2,0.16,0.09
856,55,2,0.16,0.21
857,55,2,0.16,0.12
858,55,2,0.16,0.06
859,55,2,0.16,0.09
860,55,2,0.16,0.09
861,55,2,0.16,0.12
862,55,1,0.09,0.15
863,55,2,0.15,0.09
864,55,2,0.18,0.09
865,55,2,0.17,0.12
866,55,2,0.17,0.09
867,55,2,0.16,0.15
868,55,1,0.1,0.12
869,55,2,0.16,0.06
870,55,2,0.15,0.12
871,55,2,0.17,0.12
872,55,2,0.14,0.12
873,55,2,0.15,0.12
874,55,2,0.16,0.12
875,55,2,0.16,0.18
876,55,1,0.14,0.15
877,55,1,0.09,0.21
878,55,1,0.09,0.12
879,55,3,0.05,0.09
880,55,3,0.05,0.06
881,55,2,0.04,0.06
882,55,3,0.05,0.06
883,55,3,0.05,0.09
884,55,3,0.06,0.09
885,55,2,0.05,0.09
886,55,2,0.04,0.03
887,55,2,0.05,0.06
888,55,3,0.05,0.06
889,55,3,0.04,0.03
890,55,3,0.05,0.06
891,55,3,0.05,0.03
892,55,3,0.05,0.03
893,55,2,0.06,0.06
894,55,3,0.05,0.06
895,55,3,0.05,0.09
896,55,2,0.05,0.03
897,55,3,0.05,0.06
898,55,3,0.05,0.03
899,55,2,0.17,0.09
900,55,2,0.16,0.18
901,55,2,0.17,0.09
902,55,2,0.17,0.09
903,55,3,0.05,0.09
904,55,2,0.15,0.09
905,55,3,0.05,0.09
906,55,3,0.05,0.09
907,55,1,0.1,0.18
908,55,1,0.09,0.09
909,55,1,0.1,0.15
910,55,1,0.1,0.21
911,55,1,0.09,0.09
912,55,1,0.1,0.15
913,55,1,0.1,0.15
914,55,1,0.1,0.12
915,55,1,0.09,0.09
916,55,1,0.1,0.15
917,55,1,0.09,0.09
918,55,2,0.05,0.03
919,55,1,0.1,0.15
920,55,1,0.09,0.09
921,55,1,0.09,0.15
922,55,1,0.09,0.15
923,55,1,0.09,0.15
924,55,1,0.1,0.18
925,55,1,0.1,0.15
926,55,1,0.1,0.09
927,55,2,0.06,0.12
928,55,3,0.05,0.06
929,55,2,0.06,0.12
930,55,3,0.05,0.03
931,55,1,0.08,0.09
932,55,1,0.09,0.09
933,55,1,0.09,0.21
934,55,1,0.11,0.15
935,55,2,0.15,0.09
936,55,2,0.11,0.06
937,55,2,0.13,0.12
938,55,2,0.12,0.18
939,55,2,0.12,0.15
940,55,2,0.13,0.15
941,55,2,0.13,0.18
942,55,2,0.11,0.06
943,55,2,0.12,0.06
944,55,3,0.06,0.06
945,55,3,0.06,0.06
946,55,3,0.05,0.09
947,55,3,0.05,0.03
948,55,2,0.05,0.09
949,55,3,0.08,0.03
950,55,2,0.11,0.09
951,55,2,0.05,0.06
952,55,2,0.12,0.12
953,55,2,0.12,0.09
954,55,2,0.13,0.12
955,55,2,0.11,0.09
956,55,2,0.13,0.09
957,55,2,0.13,0.15
958,55,2,0.12,0.06
959,55,2,0.11,0.06
960,55,3,0.06,0.06
961,55,3,0.05,0.06
962,55,3,0.06,0.09
963,55,2,0.13,0.15
964,55,2,0.11,0.09
965,55,2,0.1,0.09
966,55,2,0.12,0.09
967,55,2,0.13,0.15
968,55,2,0.12,0.09
969,55,2,0.13,0.21
970,55,3,0.05,0.06
971,55,3,0.07,0.09
972,55,3,0.05,0.03
973,55,2,0.1,0.06
974,55,2,0.11,0.06
975,55,2,0.12,0.09
976,55,2,0.11,0.06
977,55,2,0.12,0.15
978,55,2,0.12,0.12
979,55,2,0.13,0.09
980,55,2,0.13,0.12
981,55,2,0.11,0.18
982,55,2,0.11,0.09
983,55,2,0.12,0.12
984,55,2,0.13,0.06
985,55,5,0.18,0.09
986,55,5,0.17,0.12
987,55,1,0.11,0.15
988,55,2,0.12,0.09
989,55,2,0.12,0.12
990,55,2,0.11,0.06
991,55,5,0.18,0.09
992,55,3,0.05,0.03
993,55,3,0.05,0.06
994,55,3,0.04,0.06
995,55,2,0.05,0.06
996,55,2,0.05,0.03
997,55,3,0.04,0.03
998,55,3,0.04,0.03
