0,1,2,0.28,0.06
264,1,3,0.28,0.06
265,1,3,0.28,0.03
266,1,3,0.27,0.06
267,1,3,0.28,0.06
268,1,2,0.28,0.03
269,1,3,0.27,0.03
270,1,3,0.28,0.03
271,1,3,0.27,0.03
272,1,3,0.28,0.03
273,1,3,0.27,0.03
274,1,3,0.26,0.09
275,1,3,0.28,0.09
276,1,3,0.28,0.09
277,1,2,0.28,0.03
278,1,3,0.28,0.09
279,1,3,0.27,0.03
280,1,3,0.28,0.09
281,1,3,0.28,0.03
282,1,3,0.26,0.03
283,1,3,0.28,0.15
284,1,3,0.28,0.03
285,1,3,0.26,0.09
286,1,3,0.27,0.06
287,1,3,0.26,0.06
288,1,3,0.26,0.03
289,1,3,0.28,0.06
290,1,3,0.28,0.06
291,1,4,0.24,0.03
292,1,3,0.27,0.06
293,1,3,0.28,0.03
294,1,3,0.26,0.03
295,1,3,0.28,0.06
296,1,3,0.26,0.09
297,1,3,0.25,0.03
298,1,3,0.27,0.06
299,1,3,0.28,0.09
300,1,3,0.26,0.03
301,1,3,0.27,0.03
302,1,3,0.28,0.09
303,1,3,0.28,0.06
304,1,2,0.28,0.03
305,1,3,0.26,0.03
306,1,3,0.28,0.09
307,1,2,0.28,0.03
308,1,3,0.28,0.03
309,1,3,0.27,0.06
310,1,3,0.27,0.03
311,1,3,0.27,0.06
312,1,3,0.26,0.03
313,1,3,0.27,0.03
314,1,3,0.27,0.09
315,1,4,0.28,0.12
316,1,3,0.28,0.06
317,1,3,0.27,0.09
318,1,3,0.26,0.03
319,1,4,0.26,0.06
320,1,3,0.26,0.09
321,1,3,0.28,0.09
322,1,5,0.04,0.06
323,1,5,0.04,0.06
324,1,5,0.04,0.06
325,1,5,0.04,0.03
326,1,5,0.03,0.06
327,1,5,0.04,0.03
328,1,6,0.04,0.03
329,1,5,0.03,0.03
330,1,5,0.04,0.06
331,1,6,0.05,0.06
332,1,5,0.04,0.03
333,1,5,0.04,0.03
334,1,5,0.04,0.06
335,1,5,0.04,0.06
336,1,3,0.28,0.03
337,1,3,0.27,0.03
338,1,3,0.27,0.03
339,1,3,0.27,0.03
340,1,3,0.27,0.06
341,1,3,0.26,0.03
342,1,3,0.27,0.03
343,1,3,0.28,0.03
344,1,3,0.27,0.03
345,1,2,0.28,0.09
346,1,3,0.27,0.03
347,1,3,0.28,0.06
348,1,3,0.28,0.03
349,1,3,0.27,0.03
350,1,2,0.28,0.03
351,1,3,0.28,0.03
352,1,2,0.26,0.15
353,1,3,0.27,0.03
354,1,3,0.28,0.09
355,1,3,0.27,0.03
356,1,3,0.27,0.03
357,1,3,0.28,0.06
358,1,3,0.27,0.06
359,1,3,0.27,0.06
360,1,3,0.28,0.12
361,1,3,0.28,0.03
362,1,3,0.28,0.03
363,1,3,0.28,0.09
364,1,2,0.26,0.06
365,1,3,0.28,0.06
366,1,3,0.28,0.12
367,1,2,0.27,0.06
368,1,3,0.27,0.03
369,1,3,0.27,0.03
370,1,3,0.28,0.09
371,1,3,0.28,0.03
372,1,3,0.26,0.09
373,1,3,0.28,0.03
374,1,5,0.04,0.03
375,1,5,0.04,0.06
376,1,5,0.03,0.12
377,1,2,0.27,0.06
378,1,3,0.28,0.09
379,1,3,0.27,0.06
380,1,3,0.28,0.06
381,1,3,0.27,0.06
382,1,3,0.28,0.03
383,1,3,0.27,0.09
384,1,3,0.28,0.09
385,1,3,0.27,0.03
386,1,3,0.26,0.03
387,1,3,0.27,0.09
388,1,5,0.04,0.06
389,1,5,0.04,0.06
390,1,5,0.04,0.06
391,1,6,0.04,0.03
392,1,5,0.04,0.03
393,1,5,0.04,0.06
394,1,5,0.03,0.06
395,1,3,0.26,0.06
396,1,5,0.04,0.06
397,1,2,0.28,0.06
398,1,2,0.28,0.09
399,1,3,0.27,0.09
400,1,5,0.04,0.06
401,1,5,0.04,0.09
402,1,6,0.05,0.09
403,1,5,0.04,0.09
404,1,5,0.04,0.03
405,1,6,0.05,0.15
406,1,5,0.03,0.03
407,1,5,0.04,0.06
408,1,5,0.04,0.06
409,1,5,0.04,0.06
410,1,5,0.04,0.03
411,1,3,0.27,0.03
412,1,5,0.04,0.06
413,1,5,0.04,0.06
414,1,5,0.04,0.06
415,1,5,0.04,0.03
416,1,4,0.25,0.03
417,1,3,0.28,0.09
418,1,3,0.26,0.03
419,1,4,0.25,0.03
420,1,3,0.27,0.03
421,1,3,0.27,0.03
422,1,3,0.28,0.03
423,1,3,0.27,0.09
424,1,3,0.28,0.03
425,1,6,0.04,0.03
426,1,5,0.04,0.06
427,1,5,0.04,0.06
428,1,5,0.04,0.03
429,1,3,0.27,0.09
430,1,3,0.27,0.06
431,1,3,0.28,0.03
432,1,2,0.27,0.06
433,1,3,0.26,0.03
434,1,3,0.27,0.06
435,1,3,0.27,0.09
436,1,3,0.26,0.03
437,1,3,0.28,0.03
438,1,3,0.26,0.03
439,1,3,0.27,0.03
440,1,3,0.27,0.03
441,1,3,0.26,0.03
442,1,3,0.26,0.03
443,1,3,0.27,0.03
444,1,3,0.28,0.09
445,1,3,0.27,0.06
446,1,2,0.26,0.06
447,1,3,0.26,0.06
448,1,3,0.28,0.03
449,1,3,0.26,0.06
450,1,3,0.27,0.09
451,1,3,0.28,0.12
452,1,3,0.28,0.03
453,1,3,0.28,0.06
454,1,3,0.28,0.03
455,1,3,0.28,0.09
456,1,5,0.04,0.06
457,1,3,0.27,0.06
458,1,3,0.28,0.03
459,1,5,0.04,0.06
460,1,5,0.04,0.06
461,1,5,0.04,0.06
462,1,5,0.04,0.06
463,1,5,0.04,0.03
464,1,5,0.04,0.09
465,1,5,0.04,0.06
466,1,5,0.04,0.03
467,1,5,0.04,0.06
468,1,5,0.04,0.06
469,1,5,0.04,0.06
470,1,5,0.04,0.03
471,1,3,0.27,0.03
472,1,6,0.04,0.09
473,1,5,0.04,0.03
474,1,5,0.04,0.06
475,1,3,0.26,0.06
476,1,3,0.27,0.09
477,1,2,0.28,0.03
478,1,3,0.28,0.09
479,1,3,0.26,0.09
480,1,3,0.28,0.09
481,1,3,0.27,0.03
482,1,3,0.26,0.18
483,1,3,0.27,0.09
484,1,3,0.27,0.03
485,1,6,0.04,0.06
486,1,5,0.04,0.09
487,1,2,0.29,0.03
488,1,5,0.04,0.03
489,1,3,0.28,0.03
490,1,3,0.26,0.03
491,1,3,0.26,0.03
492,1,3,0.26,0.06
493,1,3,0.27,0.06
494,1,3,0.27,0.03
495,1,3,0.26,0.06
496,1,3,0.27,0.03
497,1,3,0.28,0.09
498,1,3,0.27,0.09
499,1,3,0.28,0.06
500,1,3,0.28,0.03
501,1,3,0.27,0.03
502,1,3,0.27,0.03
503,1,3,0.27,0.09
504,1,3,0.28,0.03
505,1,3,0.28,0.03
506,1,3,0.26,0.09
507,1,3,0.27,0.09
508,1,2,0.28,0.03
509,1,3,0.28,0.09
510,1,3,0.28,0.06
511,1,2,0.27,0.03
512,1,3,0.27,0.03
513,1,3,0.27,0.03
514,1,3,0.27,0.03
515,1,3,0.28,0.03
516,1,3,0.28,0.03
517,1,3,0.28,0.06
518,1,3,0.27,0.03
519,1,3,0.28,0.09
520,1,3,0.28,0.09
521,1,3,0.27,0.06
522,1,3,0.26,0.09
523,1,3,0.27,0.09
524,1,3,0.27,0.03
525,1,3,0.27,0.03
526,1,3,0.25,0.15
527,1,4,0.27,0.03
528,1,4,0.24,0.03
529,1,3,0.27,0.06
530,1,3,0.27,0.09
531,1,3,0.27,0.03
532,1,3,0.28,0.03
533,1,3,0.27,0.09
534,1,3,0.28,0.03
535,1,3,0.28,0.03
536,1,3,0.28,0.03
537,1,3,0.28,0.03
538,1,3,0.27,0.09
539,1,3,0.26,0.06
540,1,4,0.26,0.03
541,1,3,0.26,0.03
542,1,3,0.27,0.03
543,1,3,0.26,0.03
544,1,3,0.27,0.03
545,1,3,0.28,0.06
546,1,3,0.26,0.03
547,1,3,0.27,0.03
548,1,3,0.26,0.03
549,1,2,0.27,0.03
550,1,3,0.28,0.12
551,1,3,0.26,0.06
552,1,3,0.27,0.06
553,1,3,0.28,0.06
554,1,3,0.27,0.06
555,1,3,0.27,0.03
556,1,3,0.29,0.03
557,1,3,0.26,0.09
558,1,3,0.26,0.03
559,1,3,0.27,0.12
560,1,3,0.27,0.03
561,1,3,0.25,0.06
562,1,3,0.26,0.06
563,1,3,0.26,0.09
564,1,3,0.27,0.03
565,1,2,0.26,0.06
566,1,3,0.27,0.03
567,1,3,0.27,0.03
568,1,4,0.26,0.12
569,1,3,0.27,0.09
570,1,3,0.27,0.03
571,1,3,0.26,0.03
572,1,3,0.28,0.03
573,1,3,0.27,0.06
574,1,3,0.26,0.03
575,1,3,0.28,0.09
576,1,2,0.28,0.09
577,1,3,0.28,0.09
578,1,3,0.28,0.03
579,1,3,0.27,0.06
580,1,3,0.26,0.03
581,1,3,0.28,0.03
582,1,3,0.28,0.03
583,1,6,0.04,0.06
584,1,3,0.26,0.03
585,1,3,0.28,0.09
586,1,4,0.26,0.06
587,1,3,0.27,0.03
588,1,3,0.28,0.03
589,1,4,0.25,0.06
590,1,3,0.26,0.03
591,1,3,0.27,0.03
592,1,3,0.27,0.03
593,1,2,0.28,0.03
594,1,3,0.27,0.03
595,1,3,0.26,0.03
596,1,3,0.26,0.09
597,1,3,0.28,0.06
598,1,3,0.28,0.03
599,1,3,0.27,0.15
600,1,3,0.28,0.03
601,1,3,0.26,0.09
602,1,3,0.27,0.03
603,1,3,0.27,0.03
604,1,3,0.26,0.06
605,1,3,0.27,0.09
606,1,3,0.27,0.03
607,1,3,0.27,0.03
608,1,3,0.28,0.06
609,1,3,0.28,0.03
610,1,3,0.27,0.09
611,1,3,0.28,0.09
612,1,3,0.26,0.03
613,1,3,0.26,0.09
614,1,3,0.27,0.03
615,1,3,0.27,0.03
616,1,3,0.27,0.06
617,1,2,0.28,0.03
618,1,3,0.28,0.03
619,1,2,0.26,0.03
620,1,3,0.28,0.03
621,1,3,0.26,0.03
622,1,5,0.04,0.06
623,1,5,0.04,0.06
624,1,5,0.04,0.06
625,1,5,0.03,0.03
626,1,5,0.04,0.06
627,1,6,0.04,0.03
628,1,5,0.04,0.06
629,1,5,0.04,0.09
630,1,5,0.04,0.03
631,1,5,0.04,0.06
632,1,5,0.03,0.06
633,1,3,0.27,0.03
634,1,5,0.04,0.03
635,1,5,0.04,0.09
636,1,5,0.03,0.09
637,1,5,0.04,0.06
638,1,5,0.04,0.06
639,1,5,0.04,0.06
640,1,5,0.04,0.06
641,1,5,0.04,0.06
642,1,5,0.04,0.09
643,1,5,0.04,0.03
644,1,5,0.04,0.03
645,1,5,0.04,0.03
646,1,5,0.04,0.06
647,1,5,0.03,0.06
648,1,5,0.04,0.03
649,1,5,0.04,0.06
650,1,5,0.04,0.03
651,1,5,0.04,0.09
652,1,5,0.04,0.09
653,1,5,0.04,0.03
654,1,5,0.04,0.03
655,1,5,0.03,0.03
656,1,5,0.04,0.06
657,1,5,0.04,0.06
658,1,5,0.04,0.03
659,1,5,0.04,0.06
660,1,5,0.04,0.03
661,1,5,0.04,0.06
662,1,5,0.04,0.03
663,1,6,0.04,0.06
664,1,5,0.03,0.03
665,1,5,0.04,0.03
666,1,5,0.04,0.06
667,1,5,0.03,0.03
668,1,5,0.04,0.03
669,1,5,0.04,0.09
670,1,5,0.04,0.06
671,1,5,0.04,0.06
672,1,5,0.04,0.06
673,1,6,0.04,0.06
674,1,5,0.04,0.03
675,1,6,0.04,0.06
676,1,5,0.04,0.09
677,1,5,0.05,0.06
678,1,5,0.04,0.03
679,1,5,0.04,0.09
680,1,5,0.04,0.06
681,1,5,0.04,0.06
682,1,5,0.04,0.06
683,1,5,0.04,0.06
684,1,5,0.04,0.09
685,1,5,0.04,0.09
686,1,5,0.04,0.06
687,1,5,0.04,0.06
688,1,5,0.04,0.09
689,1,5,0.04,0.03
690,1,5,0.04,0.03
691,1,5,0.04,0.06
692,1,5,0.04,0.06
693,1,5,0.03,0.03
694,1,5,0.04,0.03
695,1,5,0.04,0.03
696,1,5,0.04,0.03
697,1,6,0.04,0.06
698,1,5,0.04,0.06
699,1,5,0.04,0.03
700,1,5,0.04,0.03
701,1,5,0.04,0.06
702,1,5,0.04,0.06
703,1,5,0.04,0.06
704,1,5,0.04,0.06
705,1,5,0.04,0.09
706,1,6,0.05,0.09
707,1,5,0.04,0.06
708,1,5,0.04,0.06
709,1,5,0.03,0.06
710,1,5,0.04,0.03
711,1,5,0.04,0.06
712,1,5,0.04,0.06
713,1,5,0.03,0.03
714,1,5,0.04,0.03
715,1,5,0.04,0.03
716,1,5,0.04,0.06
717,1,5,0.04,0.06
718,1,5,0.04,0.03
719,1,5,0.04,0.06
720,1,5,0.04,0.06
721,2,3,0.26,0.06
722,2,5,0.04,0.03
723,2,3,0.27,0.03
724,2,3,0.26,0.03
725,2,5,0.04,0.06
726,2,3,0.27,0.03
727,2,5,0.04,0.06
728,2,3,0.27,0.03
729,2,5,0.04,0.03
730,5,1,0.1,0.03
731,5,1,0.08,0.03
732,5,1,0.08,0.03
733,5,1,0.08,0.03
734,5,1,0.27,0.12
735,5,1,0.28,0.03
736,5,1,0.28,0.03
737,5,1,0.1,0.06
738,5,1,0.12,0.03
739,5,1,0.2,0.03
740,5,1,0.2,0.03
741,5,2,0.21,0.06
742,5,1,0.26,0.03
743,5,1,0.08,0.03
744,5,1,0.13,0.06
745,5,1,0.15,0.06
746,7,1,0.14,0.06
747,7,1,0.14,0.06
748,7,1,0.27,0.06
749,7,1,0.12,0.03
750,7,1,0.11,0.03
751,7,1,0.09,0.03
752,7,1,0.09,0.03
753,7,1,0.13,0.06
754,7,1,0.16,0.06
755,7,1,0.14,0.06
756,7,1,0.15,0.06
757,7,1,0.1,0.03
758,7,1,0.13,0.06
759,7,2,0.03,0.09
760,7,2,0.03,0.06
761,7,2,0.03,0.09
762,7,2,0.03,0.06
763,7,2,0.03,0.15
764,7,2,0.03,0.09
765,7,2,0.03,0.06
766,7,2,0.03,0.09
767,7,1,0.12,0.03
768,7,1,0.16,0.06
769,7,1,0.12,0.06
770,7,1,0.12,0.03
771,7,1,0.18,0.12
772,7,1,0.27,0.03
773,7,1,0.14,0.06
774,7,1,0.12,0.03
775,7,1,0.14,0.06
776,7,1,0.12,0.03
777,7,1,0.14,0.03
778,7,1,0.04,0.03
779,7,1,0.05,0.06
780,7,1,0.06,0.03
781,7,2,0.03,0.06
782,7,1,0.05,0.06
783,7,1,0.05,0.03
784,7,1,0.05,0.06
785,7,1,0.08,0.06
786,7,1,0.09,0.06
787,7,1,0.26,0.06
788,7,1,0.14,0.03
789,7,1,0.11,0.03
790,7,1,0.15,0.09
791,7,1,0.11,0.03
792,7,1,0.29,0.06
793,7,1,0.05,0.06
794,7,1,0.08,0.09
795,7,1,0.13,0.03
796,7,1,0.05,0.06
797,7,1,0.05,0.06
798,7,1,0.04,0.03
799,7,1,0.05,0.09
800,7,1,0.13,0.06
801,7,1,0.16,0.09
802,7,1,0.05,0.03
803,7,1,0.14,0.03
804,7,1,0.09,0.03
805,7,1,0.16,0.03
806,7,1,0.12,0.03
807,7,1,0.12,0.03
808,7,1,0.05,0.09
809,7,1,0.05,0.03
810,7,1,0.16,0.06
811,7,1,0.11,0.03
812,7,1,0.28,0.09
813,7,1,0.1,0.03
814,7,1,0.28,0.03
815,7,1,0.28,0.06
816,7,1,0.17,0.12
817,7,1,0.12,0.06
818,7,1,0.08,0.09
819,7,1,0.12,0.06
820,8,1,0.04,0.18
821,8,1,0.03,0.06
822,8,1,0.03,0.06
823,8,1,0.03,0.09
824,8,1,0.03,0.06
825,8,1,0.04,0.09
826,8,1,0.03,0.06
827,8,1,0.15,0.03
828,8,1,0.17,0.03
829,8,1,0.18,0.03
830,8,1,0.2,0.03
831,8,1,0.03,0.09
832,8,1,0.03,0.09
833,8,1,0.03,0.09
834,8,1,0.15,0.03
835,8,1,0.03,0.09
836,8,1,0.04,0.09
837,8,1,0.16,0.03
838,8,2,0.03,0.12
839,8,1,0.03,0.09
840,8,2,0.03,0.06
841,8,1,0.03,0.06
842,8,1,0.03,0.06
843,8,2,0.03,0.09
844,8,1,0.03,0.09
845,8,1,0.29,0.03
846,8,1,0.29,0.03
847,8,1,0.29,0.03
848,8,1,0.04,0.03
849,8,1,0.29,0.06
850,8,1,0.04,0.03
851,8,1,0.3,0.03
852,8,1,0.03,0.09
853,8,1,0.03,0.06
854,8,1,0.03,0.09
855,8,1,0.03,0.06
856,8,1,0.03,0.09
857,8,1,0.18,0.03
858,8,1,0.14,0.03
859,8,1,0.16,0.03
860,8,1,0.16,0.03
861,8,1,0.14,0.06
862,8,1,0.2,0.06
863,8,1,0.18,0.03
864,8,1,0.03,0.09
865,8,1,0.19,0.03
866,8,1,0.14,0.03
867,8,1,0.16,0.03
868,8,2,0.03,0.06
869,8,2,0.03,0.06
870,8,2,0.03,0.06
871,8,2,0.03,0.06
872,8,1,0.04,0.18
873,8,1,0.19,0.03
874,8,2,0.03,0.06
875,8,1,0.05,0.06
876,8,1,0.16,0.03
877,8,1,0.04,0.03
878,8,1,0.05,0.03
879,8,1,0.06,0.03
880,8,1,0.04,0.03
881,8,1,0.05,0.06
882,8,1,0.04,0.03
883,8,1,0.04,0.06
884,8,1,0.04,0.03
885,8,1,0.05,0.03
886,8,1,0.04,0.03
887,8,1,0.05,0.03
888,8,1,0.05,0.03
889,8,1,0.1,0.12
890,8,1,0.04,0.03
891,8,1,0.06,0.03
892,8,1,0.14,0.03
893,8,1,0.16,0.03
894,8,1,0.06,0.06
895,8,1,0.04,0.03
896,8,1,0.04,0.03
897,8,1,0.15,0.03
898,8,1,0.13,0.03
899,8,1,0.12,0.03
900,8,1,0.11,0.03
901,8,1,0.12,0.03
902,8,1,0.12,0.03
903,8,1,0.17,0.03
904,8,1,0.19,0.03
905,8,1,0.17,0.03
906,8,1,0.13,0.06
907,8,1,0.17,0.03
908,8,1,0.15,0.03
909,8,1,0.14,0.03
910,8,1,0.17,0.03
911,8,1,0.16,0.03
912,8,1,0.17,0.03
913,8,1,0.17,0.03
914,8,1,0.16,0.03
915,8,1,0.15,0.03
916,8,1,0.15,0.03
917,8,1,0.14,0.03
918,8,1,0.17,0.03
919,8,1,0.04,0.03
920,8,1,0.11,0.03
921,8,1,0.16,0.03
922,8,1,0.13,0.03
923,8,1,0.13,0.03
924,8,1,0.1,0.03
925,8,1,0.17,0.06
926,8,1,0.13,0.03
927,8,1,0.11,0.03
928,8,1,0.15,0.03
929,8,1,0.12,0.03
930,8,1,0.15,0.03
931,8,1,0.14,0.03
932,8,1,0.14,0.03
933,8,1,0.1,0.03
934,8,1,0.11,0.03
935,8,1,0.14,0.03
936,8,1,0.17,0.03
937,8,1,0.13,0.03
938,8,1,0.12,0.03
939,8,1,0.14,0.03
940,8,1,0.04,0.03
941,8,1,0.04,0.03
942,8,1,0.05,0.03
943,8,1,0.13,0.03
944,8,1,0.04,0.03
945,8,1,0.05,0.09
946,8,1,0.04,0.03
947,8,1,0.05,0.12
948,8,1,0.06,0.09
949,8,1,0.14,0.03
950,8,1,0.11,0.03
951,8,1,0.05,0.03
952,8,1,0.11,0.03
953,8,1,0.12,0.03
954,8,1,0.12,0.03
955,9,1,0.03,0.09
956,9,1,0.12,0.06
957,9,1,0.03,0.09
958,10,2,0.07,0.09
959,10,2,0.07,0.09
960,10,2,0.06,0.06
961,10,2,0.06,0.12
962,10,2,0.08,0.12
963,10,1,0.17,0.06
964,10,2,0.07,0.06
965,10,2,0.08,0.18
966,10,2,0.06,0.06
967,10,2,0.06,0.06
968,10,2,0.07,0.06
969,10,2,0.06,0.06
970,10,2,0.06,0.12
971,10,2,0.08,0.06
972,10,2,0.06,0.06
973,10,2,0.06,0.06
974,10,2,0.06,0.06
975,10,2,0.06,0.09
976,10,2,0.06,0.06
977,10,2,0.06,0.09
978,10,2,0.07,0.06
979,10,2,0.06,0.06
980,10,2,0.06,0.09
981,10,2,0.07,0.06
982,10,2,0.08,0.12
983,10,2,0.06,0.06
984,10,2,0.06,0.06
985,10,2,0.06,0.06
986,10,2,0.06,0.06
987,10,2,0.06,0.06
988,10,2,0.07,0.09
989,10,2,0.06,0.06
990,10,2,0.08,0.06
991,10,1,0.19,0.03
992,10,2,0.07,0.06
993,10,1,0.2,0.03
994,10,1,0.18,0.03
995,10,2,0.06,0.09
996,10,2,0.06,0.06
997,10,2,0.08,0.06
998,10,2,0.06,0.06
